Year,RCDTS,Total_Enrolled,PBE_total,PME_total
2012,540921180242021,402,2,1
2012,550980010260001,226,0,0
2012,550980010261002,174,0,0
2012,550980010262003,279,2,0
2012,550980020260001,296,0,1
2012,550980020261002,242,0,0
2012,550980020262005,413,8,2
2012,550980020263001,49,0,0
2012,550980030260001,294,4,0
2012,550980030261004,207,3,0
2012,550980030262005,123,0,3
2012,550980030262006,299,2,0
2012,550980050260014,1067,7,0
2012,550980050261006,758,12,0
2012,550980050262005,437,7,0
2012,550980050262007,420,10,0
2012,550980050262008,366,3,1
2012,550980050262010,377,7,0
2012,550980060260001,346,5,0
2012,550980060261001,238,2,1
2012,550980060262002,302,3,0
2012,550980060262003,231,3,0
2012,550980120022001,267,0,0
2012,550980130021004,318,0,0
2012,550980130022001,345,3,1
2012,550980130022002,334,1,0
2012,550980130023001,144,0,0
2012,550981450042001,312,3,1
2012,550983010170001,670,5,1
2012,560990170021001,367,0,1
2012,560990170022001,441,6,4
2012,560990170022002,332,2,0
2012,560990170022003,290,3,0
2012,560990810022001,117,0,0
2012,560990840022001,265,0,0
2012,560990860051001,618,3,0
2012,560990860051002,880,1,1
2012,560990860051003,1078,3,0
2012,560990860051004,732,0,0
2012,560990860052001,377,0,1
2012,560990860052002,733,1,0
2012,560990860052003,273,0,0
2012,560990860052004,666,0,0
2012,560990860052005,304,4,0
2012,560990860052006,505,3,1
2012,560990860052007,428,1,0
2012,560990860052011,504,0,0
2012,560990860052013,293,2,0
2012,560990860052015,645,1,0
2012,560990860052020,456,0,0
2012,560990860052022,521,0,0
2012,560990860052024,1132,1,0
2012,560990860052025,643,0,0
2012,560990860052027,576,0,0
2012,560990860053003,58,0,0
2012,560990860053004,345,1,0
2012,560990880021002,49,0,0
2012,560990880022002,41,2,0
2012,560990890022002,314,0,0
2012,560990900022001,337,0,0
2012,560990910021001,385,6,0
2012,560990910022001,299,7,1
2012,560990920021001,595,8,0
2012,560990920022003,356,10,1
2012,560990920022004,379,7,0
2012,560990920022005,368,2,0
2012,560991140021001,416,0,0
2012,560991140022001,415,2,2
2012,560991140022002,456,8,1
2012,560991220021005,615,4,0
2012,560991220021006,674,2,0
2012,560991220022002,489,10,1
2012,560991220022004,484,8,0
2012,560991220022005,504,6,1
2012,560991220022008,409,1,0
2012,560991220022010,372,1,0
2012,560991220022011,119,2,1
2012,560991220022013,512,3,0
2012,560991220022014,441,11,2
2012,560991220022015,421,10,1
2012,560991220022016,452,1,0
2012,560991590021001,664,5,4
2012,560991590022002,715,12,3
2012,560991590022004,371,9,4
2012,560991610021001,806,9,1
2012,560991610022001,261,5,0
2012,560991610022003,288,5,3
2012,560991610022004,452,8,0
2012,560991610022005,791,4,2
2012,560991610022006,804,11,1
2012,560992020220001,2096,11,0
2012,560992020220002,2490,5,1
2012,560992020220003,1984,7,1
2012,560992020220004,2070,5,0
2012,560992020221002,782,9,0
2012,560992020221003,1113,13,2
2012,560992020221004,924,9,1
2012,560992020221005,990,6,0
2012,560992020221006,903,5,0
2012,560992020221007,1008,3,1
2012,560992020221008,1169,4,2
2012,560992020222003,853,5,1
2012,560992020222004,424,3,0
2012,560992020222005,715,13,1
2012,560992020222006,642,5,1
2012,560992020222007,676,5,2
2012,560992020222008,758,5,0
2012,560992020222009,842,12,0
2012,560992020222010,689,1,2
2012,560992020222011,709,11,2
2012,560992020222012,749,9,1
2012,560992020222013,832,13,1
2012,560992020222014,881,16,4
2012,560992020222015,765,9,0
2012,560992020222016,844,10,9
2012,560992020222017,822,17,3
2012,560992020222018,596,5,3
2012,560992020222019,604,10,2
2012,560992020223001,549,10,4
2012,560992020223002,133,1,0
2012,560992030042001,384,7,3
2012,560992040170001,2970,5,1
2012,560992040170003,3006,4,0
2012,560992040173001,61,0,0
2012,560992050170001,3676,16,2
2012,560992100160001,1923,0,0
2012,560992100160002,2210,19,1
2012,560992100160003,1820,16,2
2012,560992100160004,1351,13,0
2012,560995270513101,97,4,0
2012,651089010800001,610,1,0
2012,651089010802001,417,1,0
2012,01001002X060000,143,0,0
2012,01001005X100000,184,0,0
2012,01001006X100000,305,1,0
2012,01001007X100000,190,0,0
2012,01001009X100000,403,1,6
2012,01001012Y100000,391,0,1
2012,02077001Z140000,18,5,0
2012,02077002Z020000,31,0,0
2012,03025002X060000,128,0,0
2012,03025003X100000,175,0,0
2012,03025004Y100000,182,0,1
2012,03025007X100000,392,3,1
2012,03026003X060000,48,0,0
2012,03026007X020000,37,2,0
2012,04004001X060000,287,3,0
2012,04004002X100000,148,1,0
2012,04004006P003101,40,0,0
2012,04101001Z020000,220,2,0
2012,04101002Y100000,1053,7,0
2012,04101003X100000,461,0,1
2012,04101005Z010000,295,3,0
2012,04101007X100000,225,0,0
2012,04101008X100000,407,0,0
2012,04101009X100000,171,0,0
2012,04101010X100000,196,0,0
2012,04101013X060000,111,2,0
2012,04101014X100000,207,0,1
2012,04101020X100000,283,3,0
2012,04101021X100000,68,0,0
2012,04101022Z060000,852,3,0
2012,04101023Z260000,1211,32,1
2012,04101027X010000,183,6,0
2012,04101030Z200000,115,15,0
2012,04101032Z140000,687,21,2
2012,04101070X160000,147,6,1
2012,04101081X250000,3,0,0
2012,04101088X230000,133,0,0
2012,04101094Z010000,59,8,0
2012,04101095Y140000,14,0,1
2012,04101096X060000,103,0,0
2012,04101205025201C,402,0,0
2012,04101205025202C,265,0,0
2012,04101205025203C,393,1,0
2012,05016008Z010000,517,1,0
2012,05016049Y140000,2063,6,2
2012,05016069Y100000,793,1,0
2012,05016071X160000,77,0,1
2012,05016076Y100000,342,1,0
2012,05016078X050000,256,27,1
2012,05016102X060000,487,8,0
2012,05016106Z200000,172,6,0
2012,05016113Y100000,971,4,1
2012,05016115X160000,42,0,1
2012,05016122X160000,77,0,0
2012,05016123Y050000,144,1,0
2012,05016125X010000,60,0,1
2012,05016128X060000,49,1,0
2012,05016130X010000,54,0,1
2012,05016146X060000,262,6,0
2012,05016148X160000,88,0,1
2012,05016154X060000,400,18,0
2012,05016156X060000,164,1,0
2012,05016160X060000,314,3,0
2012,05016170X230000,82,0,0
2012,05016171Z140000,722,30,0
2012,05016212X050000,685,4,1
2012,05016213X160000,45,0,1
2012,05016218X050000,444,2,1
2012,05016219X160000,95,5,0
2012,05016222X170000,50,0,0
2012,05016230X050000,511,4,0
2012,05016244X160000,61,0,1
2012,05016269P003101,31,1,0
2012,05016269P003103,10,0,0
2012,05016269P003111,9,0,0
2012,05016269P003112,17,0,0
2012,05016275X010000,156,0,0
2012,05016276X100000,296,5,1
2012,05016277X100000,299,4,0
2012,05016278X100000,409,2,1
2012,05016287X010000,367,11,2
2012,05016296X100000,136,0,0
2012,05016298X100000,230,0,0
2012,05016303X100000,228,0,0
2012,05016309X100000,211,1,0
2012,05016311X100000,662,4,1
2012,05016312X100000,468,4,0
2012,05016320Y050000,164,0,0
2012,05016322X230000,79,0,0
2012,05016380X170000,157,8,0
2012,05016414X170000,95,7,0
2012,05016419X100000,403,5,2
2012,05016420X100000,173,0,0
2012,05016469X100000,240,0,0
2012,05016479Z200000,1191,23,4
2012,05016494X100000,446,6,1
2012,05016503X100000,307,2,1
2012,05016504X100000,555,5,0
2012,05016508X100000,298,0,0
2012,05016512X100000,278,0,0
2012,05016523X100000,488,0,0
2012,05016526X100000,316,0,0
2012,05016553X100000,295,4,1
2012,05016556X100000,332,1,2
2012,05016558X100000,289,0,0
2012,05016574X160000,36,0,0
2012,05016594X010000,283,0,0
2012,05016657X100000,130,1,0
2012,05016658X100000,161,1,0
2012,05016666X100000,481,8,0
2012,05016667X100000,563,0,1
2012,05016674X160000,163,0,0
2012,05016675X260000,448,15,0
2012,05016679Z270000,44,2,0
2012,05016681X160000,26,0,2
2012,05016708Z140000,104,22,0
2012,05016734X050000,27,0,0
2012,05016754X160000,68,1,0
2012,05016756X160000,130,0,0
2012,05016777X160000,150,2,0
2012,05016782P003101,85,3,0
2012,05016783X100000,125,1,6
2012,05016793X010000,54,0,0
2012,05016834X230000,447,0,0
2012,05016876S190000,17,0,0
2012,05016904X160000,23,0,0
2012,05016908X160000,38,0,0
2012,05016909X160000,15,0,1
2012,05016925Z010000,293,0,0
2012,05016979X100000,891,1,0
2012,05016982Z190000,248,2,5
2012,05016987Z010000,204,0,0
2012,05016989Z100000,227,1,5
2012,06016026X010000,78,4,0
2012,06016028Y100000,1209,3,0
2012,06016063Y100000,496,0,0
2012,06016094Y100000,532,0,0
2012,06016115X060000,165,1,0
2012,06016119Y100000,550,4,0
2012,06016121Y060000,327,3,0
2012,06016125X060000,75,4,0
2012,06016133X060000,63,1,0
2012,06016134X060000,117,3,0
2012,06016136X060000,171,3,0
2012,06016144X060000,79,0,0
2012,06016149X160000,23,0,0
2012,06016157X060000,219,9,1
2012,06016228P003101,15,0,0
2012,06016228P003102,12,0,0
2012,06016228P003103,34,0,0
2012,06016228P003104,18,0,0
2012,06016261X100000,288,0,0
2012,06016264X100000,265,0,0
2012,06016280X100000,649,5,1
2012,06016281X100000,224,0,0
2012,06016282X100000,179,0,0
2012,06016283X100000,222,0,0
2012,06016285X100000,226,2,0
2012,06016299X100000,230,0,2
2012,06016304X100000,402,1,0
2012,06016305X100000,110,0,1
2012,06016306X100000,228,1,0
2012,06016307X100000,369,4,0
2012,06016315X100000,167,0,0
2012,06016400P003101,70,0,0
2012,06016473X100000,148,2,0
2012,06016482X100000,478,1,0
2012,06016483X100000,210,0,0
2012,06016485X100000,497,3,3
2012,06016500X100000,154,0,0
2012,06016510X100000,98,2,0
2012,06016528X100000,417,2,0
2012,06016529X100000,590,1,0
2012,06016530X100000,192,0,0
2012,06016554X100000,465,3,1
2012,06016700X160000,23,0,0
2012,06016723X260000,213,1,0
2012,06016741X060000,80,0,0
2012,06016744X160000,169,3,0
2012,06016809Y100000,802,2,1
2012,06016811X160000,31,0,0
2012,06016818X160000,210,2,1
2012,06016856X160000,70,0,0
2012,06016859X160000,29,0,1
2012,06016907P003101,40,0,0
2012,06016938Z100000,17,1,0
2012,06016966X160000,28,1,0
2012,06016969X160000,122,4,0
2012,06016981X160000,56,1,0
2012,06016990X010000,53,0,0
2012,06016993Z270000,35,0,2
2012,06016994P003101,37,0,0
2012,06016999X160000,84,3,0
2012,07016007Y030000,369,7,0
2012,07016012X060000,33,1,0
2012,07016020X020000,15,0,0
2012,07016021Y010000,3,0,0
2012,07016026Y100000,198,0,0
2012,07016029X010000,102,0,0
2012,07016039Y030000,541,5,0
2012,07016055Y100000,1317,3,4
2012,07016064Y100000,155,2,0
2012,07016073Y100000,298,0,0
2012,07016095Y100000,519,0,0
2012,07016113A021002,1064,6,0
2012,07016113A022002,671,14,0
2012,07016113A022004,551,5,0
2012,07016126X060000,100,0,0
2012,07016137X060000,118,0,0
2012,07016138X060000,93,0,0
2012,07016139Y060000,51,0,0
2012,07016142X060000,41,0,0
2012,07016152X060000,98,0,0
2012,07016163X060000,150,0,0
2012,07016164X060000,314,2,0
2012,07016173X060000,50,0,0
2012,07016195X020000,15,0,0
2012,07016208X160000,57,4,2
2012,07016209X030000,243,13,1
2012,07016214X030000,209,3,0
2012,07016216X030000,267,1,0
2012,07016237X140000,44,0,0
2012,07016243X260000,319,0,0
2012,07016254X010000,157,2,0
2012,07016268X100000,186,0,0
2012,07016286X100000,180,1,0
2012,07016290X100000,268,1,1
2012,07016291X100000,208,1,2
2012,07016293P003101,40,0,0
2012,07016337X250000,171,3,0
2012,07016362X100000,683,8,0
2012,07016376X100000,122,0,0
2012,07016426X010000,59,0,0
2012,07016427X010000,53,0,0
2012,07016429X010000,37,0,1
2012,07016455X100000,200,0,0
2012,07016466X100000,270,1,0
2012,07016475X100000,462,1,2
2012,07016476X100000,166,0,1
2012,07016477X100000,423,2,0
2012,07016478X100000,305,5,0
2012,07016480X100000,365,0,0
2012,07016481X100000,203,0,0
2012,07016486X100000,585,5,1
2012,07016488X100000,211,0,0
2012,07016490X100000,451,0,0
2012,07016491X100000,253,0,0
2012,07016495X100000,174,0,0
2012,07016509X100000,380,0,1
2012,07016519X100000,208,0,0
2012,07016520X140000,144,0,0
2012,07016525X100000,142,0,0
2012,07016541X100000,242,0,0
2012,07016551X100000,292,2,0
2012,07016552X100000,214,1,0
2012,07016559X100000,124,0,0
2012,07016560X100000,409,2,0
2012,07016577X100000,636,2,1
2012,07016582X100000,150,0,0
2012,07016589Z270000,74,0,0
2012,07016609X100000,246,0,0
2012,07016629Z200000,123,7,2
2012,07016641X100000,255,3,0
2012,07016642X100000,125,0,0
2012,07016654X100000,402,0,0
2012,07016659X010000,21,0,0
2012,07016683X170000,188,4,6
2012,07016729Z230000,237,0,0
2012,07016732X030000,356,13,0
2012,07016739X100000,205,0,0
2012,07016752X010000,16,0,1
2012,07016768P003101,48,0,1
2012,07016784X060000,24,0,0
2012,07016790X160000,133,8,0
2012,07016829X140000,52,5,0
2012,07016833Z230000,613,1,0
2012,07016840X160000,25,0,0
2012,07016860S190000,17,0,0
2012,07016880S030000,10,0,2
2012,07016889X160000,118,5,1
2012,07016901025001C,371,0,0
2012,07016983X100000,146,10,7
2012,07016991X160000,42,0,0
2012,08043001X100000,73,0,0
2012,08043008Z260000,142,12,0
2012,08089001Z100000,163,0,0
2012,08089002X060000,188,4,2
2012,08089004X100000,154,2,0
2012,08089010X260000,107,9,0
2012,09010001X100000,297,1,0
2012,09010002X100000,194,0,0
2012,09010004X100000,94,0,0
2012,09010006X100000,430,4,0
2012,09010007X010000,33,2,0
2012,09010011Z020000,43,0,1
2012,09010013Z260000,504,12,0
2012,09010014X060000,192,1,1
2012,09010024X010000,64,2,1
2012,09010028X160000,122,2,0
2012,09010029X010000,145,0,4
2012,09010034X260000,60,1,0
2012,09010038X010000,262,4,1
2012,09010043P003101,38,0,0
2012,09010043P003102,55,0,0
2012,09010043P003103,35,0,0
2012,09010043P003104,81,0,0
2012,09010043Y100000,284,3,0
2012,10011001X100000,147,3,0
2012,10011003Z020000,62,2,0
2012,10011004X100000,120,0,0
2012,10011007X260000,204,0,1
2012,10068002X100000,93,0,0
2012,10068005X060000,131,0,3
2012,11012002C260001,431,0,0
2012,11012002C261002,221,0,0
2012,11012002C262003,385,0,0
2012,11012002C262005,317,1,0
2012,11012003C260001,164,0,0
2012,11012003C262005,258,0,0
2012,11012004C260001,301,0,0
2012,11012004C261001,155,2,0
2012,11012004C262003,488,1,2
2012,11015003X100000,122,1,0
2012,11015022X060000,240,5,0
2012,11015026X260000,50,4,0
2012,11015027Y260000,15,2,0
2012,11023001X100000,97,0,0
2012,11070004Z220000,91,0,7
2012,11087002X100000,121,0,0
2012,11087003A260001,132,0,0
2012,11087003A262001,149,1,0
2012,11087003A262002,152,2,0
2012,11087004X060000,79,0,0
2012,11087005A260001,130,0,0
2012,11087005A262003,230,0,0
2012,11087006Z250000,41,1,0
2012,12017002X140000,127,5,0
2012,12040001X100000,133,3,1
2012,12051001Z140000,32,0,0
2012,12080001X100000,199,1,3
2012,12080007P003101,32,0,0
2012,13014001Y100000,461,0,0
2012,13014004X100000,309,0,0
2012,13014008X060000,65,1,0
2012,13014011Y060000,101,0,0
2012,13058002X100000,93,0,0
2012,13058004X060000,125,0,0
2012,13058010X100000,40,0,0
2012,13095001X060000,87,0,0
2012,13095006X060000,78,0,0
2012,13095008X100000,109,0,0
2012,13095009X060000,129,0,0
2012,15016003Y100000,143,1,0
2012,15016004X010000,514,9,3
2012,15016005Y100000,709,2,2
2012,15016016Y010000,193,0,0
2012,15016017Y100000,843,3,2
2012,15016020Y080000,12,0,0
2012,15016022P003101,36,0,0
2012,15016022P003102,56,1,0
2012,15016022P003103,52,0,0
2012,15016022Y050000,272,0,0
2012,15016023Z110000,285,9,1
2012,15016024Y100000,1096,0,0
2012,15016031Y100000,510,3,1
2012,15016032Y100000,113,0,0
2012,15016033Z020000,18,0,0
2012,15016038Y100000,249,0,0
2012,15016042Z100000,188,0,0
2012,15016043Z010000,1789,3,2
2012,15016044Y100000,92,1,0
2012,15016050Z060000,167,0,0
2012,15016053Y100000,96,0,0
2012,15016054X100000,416,0,1
2012,15016055X160000,12,0,0
2012,15016056Y100000,1767,3,1
2012,15016059Y060000,42,0,0
2012,15016060Y100000,1213,2,0
2012,15016061Z010000,416,4,0
2012,15016062X100000,177,0,0
2012,15016065Y100000,697,2,0
2012,15016069X160000,62,0,0
2012,15016070Y100000,62,0,0
2012,15016072Z010000,500,0,0
2012,15016075S190000,14,0,0
2012,15016077Y100000,622,2,0
2012,15016079Y010000,237,0,0
2012,15016080X010000,6,0,0
2012,15016082Y010000,175,0,0
2012,15016085Y100000,174,0,0
2012,15016086Y100000,145,0,0
2012,15016088Y100000,195,2,0
2012,15016090X140000,95,1,2
2012,15016091X250000,17,0,0
2012,15016092Y100000,1396,7,2
2012,15016093X050000,181,4,0
2012,15016108Y100000,693,0,1
2012,15016109Y100000,26,0,0
2012,15016116Z010000,346,62,2
2012,15016118Y050000,116,0,3
2012,15016175X060000,109,0,0
2012,15016178X060000,47,0,1
2012,15016181X060000,55,0,0
2012,15016182X010000,161,2,1
2012,15016184X060000,92,1,1
2012,15016185X060000,186,0,0
2012,15016186X060000,177,0,0
2012,15016187X060000,105,0,1
2012,15016189X060000,99,0,0
2012,15016190X060000,80,4,0
2012,15016192X060000,147,4,0
2012,15016194X060000,155,0,0
2012,15016201X060000,80,0,0
2012,15016203X060000,25,0,0
2012,15016204X060000,103,0,0
2012,15016206X060000,168,0,0
2012,15016210X050000,287,5,0
2012,15016211X050000,526,2,1
2012,15016215X250000,34,1,0
2012,15016217X260000,194,7,0
2012,15016226X030000,100,0,0
2012,15016228X100000,216,1,0
2012,15016231X050000,547,7,0
2012,15016241X010000,225,0,0
2012,15016248Y050000,20,0,0
2012,15016271X100000,700,3,0
2012,15016299025003C,2242,5,3
2012,15016299025004C,3343,3,11
2012,15016299025005C,873,0,2
2012,15016299025006C,7793,17,15
2012,15016299025007C,350,1,0
2012,15016299025008C,1460,0,4
2012,15016299025009C,494,0,3
2012,15016299025010C,493,6,16
2012,15016299025011C,337,0,0
2012,15016299025012C,531,0,2
2012,15016299025013C,400,0,0
2012,15016299025014C,284,0,0
2012,15016299025015C,489,0,1
2012,15016299025016C,424,1,0
2012,15016299025017C,247,0,1
2012,15016299025019C,183,0,0
2012,15016299025020C,157,0,2
2012,15016299025201C,8770,22,28
2012,15016299025203C,929,34,3
2012,15016299025204C,1817,5,2
2012,15016299025205C,6510,1,8
2012,15016299025206C,584,2,0
2012,15016299025208C,2047,2,31
2012,15016299025214C,415,2,1
2012,15016299025215C,666,2,7
2012,15016299025217C,580,1,3
2012,15016299025218C,465,5,1
2012,15016299025219C,414,0,0
2012,15016299025220C,357,1,0
2012,15016299025221C,502,0,12
2012,15016299025222C,475,0,0
2012,15016299025223C,497,0,1
2012,15016299025224C,449,0,0
2012,15016299025225C,589,26,4
2012,15016299025226C,376,0,1
2012,15016299025227C,305,0,0
2012,15016299025228C,529,1,4
2012,15016299025229C,297,9,3
2012,15016299025230C,483,0,0
2012,15016299025231C,245,3,1
2012,15016299025232C,554,0,1
2012,15016299025233C,91,0,0
2012,15016299025234C,83,0,2
2012,15016302X100000,93,0,0
2012,15016317X100000,223,9,0
2012,15016319X100000,178,0,0
2012,15016321X100000,252,0,0
2012,15016324X100000,191,0,0
2012,15016325X100000,497,0,0
2012,15016326X100000,259,0,0
2012,15016328X100000,429,0,0
2012,15016329X100000,683,2,0
2012,15016331X100000,421,0,0
2012,15016333X160000,8,0,0
2012,15016339X100000,236,0,0
2012,15016340X100000,365,9,0
2012,15016344X100000,155,0,0
2012,15016347X270000,410,0,0
2012,15016348X100000,291,0,0
2012,15016349X100000,507,3,0
2012,15016350X030000,91,0,0
2012,15016352X100000,466,0,0
2012,15016356X100000,168,0,0
2012,15016357X100000,212,0,0
2012,15016365X100000,178,0,0
2012,15016366X100000,326,0,0
2012,15016367X100000,192,0,0
2012,15016368X100000,206,0,0
2012,15016369X100000,255,0,0
2012,15016370X100000,274,0,0
2012,15016372X100000,290,0,0
2012,15016375X100000,207,0,0
2012,15016378X100000,225,0,0
2012,15016382X100000,199,0,0
2012,15016383X100000,280,0,0
2012,15016384X100000,166,0,0
2012,15016388X100000,369,1,0
2012,15016392X100000,427,0,0
2012,15016393X100000,25,0,0
2012,15016395X100000,273,1,0
2012,15016396X100000,138,0,0
2012,15016397X100000,97,0,0
2012,15016405X260000,164,0,0
2012,15016408X100000,185,2,1
2012,15016412X100000,107,2,0
2012,15016417X100000,539,0,0
2012,15016422X100000,260,0,0
2012,15016434X100000,173,2,0
2012,15016436X100000,244,0,0
2012,15016437X100000,386,0,0
2012,15016438X100000,205,0,0
2012,15016439X100000,427,0,0
2012,15016441X100000,433,0,0
2012,15016445X100000,119,0,0
2012,15016453X100000,391,1,0
2012,15016456X100000,685,0,1
2012,15016459X100000,249,0,0
2012,15016460X100000,233,1,0
2012,15016463X100000,208,1,0
2012,15016492X100000,162,0,0
2012,15016505X100000,192,1,0
2012,15016506X100000,260,2,3
2012,15016521X100000,147,0,0
2012,15016535X100000,145,0,0
2012,15016539X100000,216,0,1
2012,15016540X100000,292,0,0
2012,15016542X100000,354,0,2
2012,15016544X100000,214,0,0
2012,15016546X100000,299,0,0
2012,15016547X100000,167,2,0
2012,15016548X100000,499,0,1
2012,15016561X100000,319,0,1
2012,15016563X100000,298,2,0
2012,15016567X100000,288,1,1
2012,15016571X100000,199,0,0
2012,15016572X100000,211,0,0
2012,15016578X100000,244,0,0
2012,15016585X100000,130,0,0
2012,15016588X100000,195,0,0
2012,15016590X160000,67,0,0
2012,15016591X100000,115,0,0
2012,15016595X100000,307,3,0
2012,15016596X100000,105,0,0
2012,15016598X100000,225,0,0
2012,15016599X100000,81,0,0
2012,15016602X100000,258,0,0
2012,15016604X100000,628,0,0
2012,15016605X100000,429,1,0
2012,15016606X100000,358,0,0
2012,15016607X100000,162,0,0
2012,15016608X100000,200,0,0
2012,15016613X100000,220,0,0
2012,15016614X100000,296,0,0
2012,15016618X100000,213,0,0
2012,15016619X100000,415,0,0
2012,15016620X100000,172,0,0
2012,15016622X100000,325,1,0
2012,15016624X100000,289,0,0
2012,15016626X140000,131,0,0
2012,15016627X100000,262,0,0
2012,15016630X100000,372,0,0
2012,15016632X100000,145,0,0
2012,15016647X100000,104,0,0
2012,15016686Z110000,41,0,0
2012,15016692X010000,219,0,0
2012,15016693X030000,236,4,1
2012,15016705X060000,265,0,0
2012,15016712X160000,117,3,1
2012,15016725X010000,51,7,1
2012,15016735X160000,62,3,0
2012,15016738X160000,371,5,0
2012,15016743Z010000,922,2,4
2012,15016749X050000,330,3,1
2012,15016761Y010000,9,0,0
2012,15016763X060000,27,0,0
2012,15016770S190000,37,0,0
2012,15016777P003101,393,0,0
2012,15016778Z140000,46,1,0
2012,15016780X010000,378,0,0
2012,15016781X050000,160,8,0
2012,15016785Y010000,739,1,1
2012,15016789Z110000,108,0,0
2012,15016791Y050000,88,4,0
2012,15016796Y010000,144,0,0
2012,15016806X100000,939,11,2
2012,15016815X230000,68,0,0
2012,15016822X230000,124,0,0
2012,15016823Y050000,33,0,0
2012,15016824Y050000,82,5,0
2012,15016831Z230000,200,26,1
2012,15016838X160000,74,3,0
2012,15016845Y050000,171,0,0
2012,15016853X160000,253,0,0
2012,15016862Y010000,155,0,0
2012,15016864Y050000,112,0,0
2012,15016886S190000,1,0,0
2012,15016892X100000,201,2,0
2012,15016894X200000,289,0,0
2012,15016898Y260000,109,2,0
2012,15016900X030000,165,0,1
2012,15016905Z010000,26,1,0
2012,15016906P003101,27,0,0
2012,15016910X160000,523,11,0
2012,15016927X160000,65,1,0
2012,15016931X010000,40,0,0
2012,15016947S160000,25,0,0
2012,15016949Y030000,20,0,0
2012,15016950X010000,31,0,0
2012,15016957Y010000,188,0,0
2012,15016962X100000,215,0,0
2012,15016970X100000,86,0,0
2012,15016974Z010000,627,0,0
2012,15016975Y010000,180,0,0
2012,15016980X030000,177,0,2
2012,15016984X010000,46,0,0
2012,15016985Y100000,554,0,0
2012,15016994X010000,283,1,0
2012,15016996X260000,14,0,0
2012,16019001X100000,242,7,1
2012,16019003X100000,55,1,0
2012,16019100Z260000,327,28,0
2012,17053002X100000,168,0,0
2012,17053003X100000,46,0,0
2012,17053005X260000,42,0,0
2012,17053006J260001,148,1,0
2012,17053006J262005,124,0,0
2012,17053006J262006,188,0,0
2012,17064001X100000,292,0,0
2012,17064002X100000,465,2,0
2012,17064003Y100000,359,0,0
2012,17064004X060000,362,9,1
2012,17064005026001C,43,0,0
2012,17064006X100000,145,2,1
2012,17064008Y010000,10,0,0
2012,17064009X140000,53,3,1
2012,17064011Z020000,327,2,0
2012,17064012X010000,36,1,0
2012,17064026Z140000,9,0,0
2012,17064027X260000,387,5,4
2012,19022001X060000,275,3,0
2012,19022002X100000,36,0,0
2012,19022003X100000,193,10,0
2012,19022004X060000,221,1,0
2012,19022006X060000,110,1,0
2012,19022008X100000,252,0,0
2012,19022009X160000,37,2,0
2012,19022010X100000,135,2,0
2012,19022012X100000,202,0,0
2012,19022013Y100000,808,3,0
2012,19022014X010000,372,7,0
2012,19022015X060000,340,6,0
2012,19022016Y100000,315,0,0
2012,19022017X100000,149,2,0
2012,19022019X100000,226,2,2
2012,19022020X060000,246,4,0
2012,19022021X060000,32,2,0
2012,19022023X100000,449,7,0
2012,19022024X100000,597,8,0
2012,19022025X160000,193,11,1
2012,19022027X100000,364,2,0
2012,19022028X100000,514,1,1
2012,19022030X100000,360,0,0
2012,19022031X100000,542,4,0
2012,19022034X100000,611,9,0
2012,19022035X100000,538,2,2
2012,19022036X100000,288,0,0
2012,19022037X100000,524,0,0
2012,19022038Y100000,1334,9,3
2012,19022039X100000,293,8,0
2012,19022040X100000,258,0,1
2012,19022041X100000,651,5,2
2012,19022042Y030000,382,5,1
2012,19022043X030000,97,0,0
2012,19022046X100000,511,4,1
2012,19022047Y260000,653,22,1
2012,19022048X260000,521,20,0
2012,19022052X100000,216,9,0
2012,19022053X100000,530,2,0
2012,19022054X100000,219,0,0
2012,19022055Y100000,667,6,2
2012,19022057X100000,309,2,0
2012,19022058X100000,176,0,0
2012,19022060X100000,486,3,3
2012,19022061X060000,60,1,0
2012,19022065X030000,746,15,1
2012,19022066Z200000,169,7,0
2012,19022069X260000,152,7,2
2012,19022070X060000,108,0,1
2012,19022071X100000,607,0,0
2012,19022075X260000,165,17,0
2012,19022078X060000,91,1,0
2012,19022079X160000,35,0,0
2012,19022081X140000,108,19,0
2012,19022082X160000,79,4,0
2012,19022097X160000,25,1,0
2012,19022107X160000,102,0,0
2012,19022108X160000,15,1,0
2012,19022109X260000,286,14,0
2012,19022111X160000,121,1,2
2012,19022112X110000,36,0,0
2012,19022117X160000,11,0,0
2012,19022123X160000,70,13,0
2012,19022127Z230000,625,5,0
2012,19022131X160000,40,5,2
2012,19022135X160000,136,0,1
2012,19022136Z230000,428,3,0
2012,19022137X160000,37,1,0
2012,19022143X010000,88,32,0
2012,19022151X010000,162,20,0
2012,19022153X170000,92,3,0
2012,19022160X160000,92,0,4
2012,19022161X010000,61,0,0
2012,19022162X160000,157,1,1
2012,19022164X160000,5,0,0
2012,19022166X010000,91,2,0
2012,19022167Z010000,88,0,0
2012,19022169X010000,90,0,0
2012,19022170X010000,66,0,0
2012,19022173X010000,84,0,0
2012,19022174X010000,78,0,0
2012,19022177X160000,8,0,0
2012,19022178X070000,252,3,0
2012,19022180X160000,17,0,0
2012,20093001X100000,139,0,0
2012,20093002X140000,31,0,0
2012,20097011P003101,20,0,0
2012,21028001Z110000,31,0,0
2012,21028002X100000,93,3,0
2012,21028003Z140000,19,0,0
2012,21028017P003101,37,0,0
2012,21100001X100000,307,3,0
2012,21100003X110000,10,2,0
