COUNTY,BEDS Code,SCHOOL_NAME,GRADE_ORG_DESC,AFFILIATION,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,UGE,UGS,KFULL,KHALF,PK,Enrollment
SAINT LAWRENCE,512404659622,PLEASANT VIEW SCHOOL,Elementary,MENNONITES,3,2,3,2,5,6,4,3,0,0,0,0,0,0,0,0,0,28
SAINT LAWRENCE,512404659981,RIVERVIEW SCHOOL,Elementary,MENNONITES,2,2,3,2,4,3,3,2,0,0,0,0,0,0,0,0,0,21
SARATOGA,520101997785,OAK HILL SCHOOL,Elementary,INDEPENDENT,3,3,1,2,4,1,5,4,0,0,0,0,0,0,0,0,0,23
SARATOGA,520101998694,KETCHUM-GRANDE SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,1,8,11,4,3,0,0,0,0,0,27
SARATOGA,520302506018,ST GEORGE'S SCHOOL,Elementary,EPISCOPAL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,9,27
SARATOGA,520302995153,MOTHER TERESA ACADEMY,Elementary,INDEPENDENT,10,8,0,0,0,0,0,0,0,0,0,0,0,0,18,2,20,58
SARATOGA,520302995726,SARATOGA ACADEMY OF THE ARTS & SCIENCES,Elementary,INDEPENDENT,27,15,16,13,9,9,5,0,0,0,0,0,0,0,48,0,74,216
SARATOGA,520302996103,SARA MARIE SCHOOL (THE),Elementary,JEWISH,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,37,62
SARATOGA,520401808772,KING'S SCHOOL (THE),K-12 School,CHRISTIAN FUNDAMENTALIST,5,12,9,14,8,10,8,12,9,9,14,14,0,0,5,0,17,146
SARATOGA,521301115711,SAINT MARY'S SCHOOL,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,19,22,30,25,21,0,0,0,0,0,0,0,0,0,32,0,67,216
SARATOGA,521301808542,SPA CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,14,5,8,3,6,4,0,0,0,0,0,0,0,0,0,5,18,63
SARATOGA,521301995550,MALTA MONTESSORI SCHOOL,Elementary,INDEPENDENT,4,10,3,2,1,0,0,0,0,0,0,0,0,0,8,0,20,48
SARATOGA,521701999769,ADIRONDACK SCHOOL OF NORTHEASTERN NEW YORK,Senior High,INDEPENDENT,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SARATOGA,521800115750,SARATOGA CENTRAL CATHOLIC HIGH SCHOOL,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,25,25,32,31,37,34,36,0,0,0,0,0,220
SARATOGA,521800119176,SAINT CLEMENT'S REGIONAL CATHOLIC SCHOOL,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,37,29,39,30,37,0,0,0,0,0,0,0,0,0,36,0,74,282
SARATOGA,521800999102,WALDORF SCHOOL OF SARATOGA SPRINGS,K-12 School,INDEPENDENT,9,15,17,14,18,19,23,11,9,9,15,12,0,0,0,27,19,217
SARATOGA,521800999327,SARATOGA INDEPENDENT SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,47,0,21,0,39,107
SARATOGA,522101115719,ST MARY'S SCHOOL,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,28,27,27,26,24,23,16,15,0,0,0,0,0,0,15,0,42,243
SCHENECTADY,530202807972,MEKEEL CHRISTIAN ACADEMY,K-12 School,CHRISTIAN FUNDAMENTALIST,18,26,19,15,19,13,24,23,20,29,26,25,0,0,17,0,0,274
SCHENECTADY,530301115682,SAINT KATERI PARISH SCHOOL,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,51,34,37,20,17,0,0,0,0,0,0,0,0,0,48,0,68,275
SCHENECTADY,530301995716,RIVER RUN COMMUNITY MONTESSORI,Elementary,INDEPENDENT,6,1,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,24
SCHENECTADY,530515997783,WILDWOOD SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,66,145,0,0,0,211
SCHENECTADY,530600115681,NOTRE DAME-BISHOP GIBBONS SCHOOL,Junior Senior School,ROMAN CATHOLIC - ALBANY DIOCESE,0,0,0,0,0,23,24,37,40,39,42,44,0,0,0,0,0,249
SCHENECTADY,530600998000,NORTHEAST PARENT & CHILD SOCIETY,Junior Senior School,INDEPENDENT,0,0,0,0,0,1,11,25,27,35,27,22,0,2,0,0,0,150
SCHENECTADY,530600999304,BROWN SCHOOL,Elementary,INDEPENDENT,13,10,8,22,18,14,13,8,0,0,0,0,0,0,13,0,47,166
SCHOHARIE,541102805568,CORNERSTONE CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,0,0,0,2,1,0,1,0,2,0,2,0,0,0,0,1,0,9
SENECA,560501659820,GROOVES CREEK SCHOOL,Elementary,MENNONITES,1,2,3,2,2,2,2,3,0,0,0,0,0,0,0,0,0,17
SENECA,560501659821,LAKE VIEW SCHOOL,Elementary,MENNONITES,3,3,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,21
SENECA,560603658896,CRANBERRY MARSH SCHOOL,Elementary,MENNONITES,2,3,2,2,4,2,3,3,0,0,0,0,0,0,0,0,0,21
SENECA,560603659823,DIAMOND CROSSING SCHOOL,Elementary,MENNONITES,3,2,4,4,0,3,2,2,0,0,0,0,0,0,0,0,0,20
SENECA,560603995073,HILLSIDE CHILDREN'S CENTER-VARICK CAMPUS,Junior Senior School,INDEPENDENT,0,0,0,0,2,2,6,15,17,18,7,6,1,2,0,0,0,76
SENECA,560701859281,FINGER LAKES CHRISTIAN SCHOOL,K-12 School,BAPTIST,6,3,7,3,4,2,4,10,4,5,6,5,0,0,10,0,7,76
SENECA,561006658407,FAYETTE MENNONITE SCHOOL,Elementary,MENNONITES,3,4,3,2,4,4,4,4,0,0,0,0,0,0,0,0,0,28
STEUBEN,570302859584,VICTORY BAPTIST ACADEMY,Junior Senior School,BAPTIST,1,1,3,1,1,1,2,3,0,3,0,5,0,0,0,0,0,21
STEUBEN,570302995084,HILLSIDE CHILDREN'S CENTER-SNELL FARM CAMPUS SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,3,2,10,8,3,3,0,0,0,0,0,29
STEUBEN,571000166198,ALL SAINTS ACADEMY,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,8,14,3,17,6,5,7,12,0,0,0,0,0,0,12,0,16,100
STEUBEN,571000808888,CORNING CHRISTIAN ACADEMY,K-12 School,CHRISTIAN FUNDAMENTALIST,9,9,6,14,10,13,12,13,6,13,7,3,0,0,8,0,20,143
STEUBEN,571000809093,HOPE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,11,10,8,8,8,10,4,5,0,0,0,0,0,0,0,15,0,79
STEUBEN,571000999992,ALTERNATIVE SCHOOL FOR MATH AND SCIENCE,Middle School,INDEPENDENT,0,0,0,0,0,38,39,38,0,0,0,0,0,0,0,0,0,115
STEUBEN,571800996146,ST ANN'S ACADEMY,Elementary,INDEPENDENT,5,2,1,2,0,0,0,0,0,0,0,0,0,0,6,0,22,38
SUFFOLK,580101449925,SOUTH BAY JUNIOR ACADEMY OF SDA,Elementary,SEVENTH-DAY ADVENTIST,7,11,8,3,11,7,5,6,0,0,0,0,0,0,8,0,4,70
SUFFOLK,580104999057,MONKID ESTEEM MONTESSORI SCHOOL,Elementary,INDEPENDENT,13,8,5,6,0,0,0,0,0,0,0,0,0,0,17,0,33,82
SUFFOLK,580105808967,COPIAGUE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,35,48
SUFFOLK,580106175606,SAINT MARTIN OF TOURS SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,23,43,45,42,38,50,45,52,0,0,0,0,0,0,40,0,17,395
SUFFOLK,580107175569,SS CYRIL & METHODIUS SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,18,22,27,20,21,16,25,23,0,0,0,0,0,0,22,0,25,219
SUFFOLK,580107999915,ASCENT,Junior Senior School,INDEPENDENT,0,0,0,1,3,1,0,2,0,1,2,2,2,9,0,0,0,23
SUFFOLK,580201996687,STONY BROOK SCHOOL (THE),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,24,37,66,73,60,72,0,0,0,0,0,332
SUFFOLK,580201997962,NORTH SHORE MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,90,106
SUFFOLK,580201998125,LAUREL HILL SCHOOL (THE),Elementary,INDEPENDENT,34,20,34,27,17,31,8,6,0,0,0,0,0,0,32,0,47,256
SUFFOLK,580203808120,NORTH SHORE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,10,7,6,7,4,5,3,3,0,0,0,0,0,0,9,0,13,67
SUFFOLK,580203996106,SUNSHINE ALTERNATIVE EDUCATION CENTER,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,6
SUFFOLK,580205175591,SAINT JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,21,23,25,18,14,11,14,22,0,0,0,0,0,0,28,0,47,223
SUFFOLK,580205229255,MAIMONIDES DAY SCHOOL,Elementary,JEWISH,1,1,3,4,0,1,0,0,0,0,0,0,0,0,1,0,6,17
SUFFOLK,580205855676,LONG ISLAND BAPTIST ACADEMY,Junior Senior School,BAPTIST,1,0,0,3,0,1,1,2,4,5,0,2,0,0,0,0,0,19
SUFFOLK,580205995964,OUR LADY OF GOOD SUCCESES,Elementary,INDEPENDENT,1,2,2,4,3,2,5,1,4,0,0,0,0,0,1,0,0,25
SUFFOLK,580206175613,MARYHAVEN CENTER OF HOPE,Special School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,0,0,0,0,11,85,0,0,0,96
SUFFOLK,580206176689,OUR LADY OF WISDOM REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,18,19,20,18,16,14,18,18,0,0,0,0,0,0,16,0,15,172
SUFFOLK,580207995958,LEARNING EXPERIENCE (THE),Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,26,40
SUFFOLK,580209998134,STEP BY STEP EARLY LEARNING CENTER,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,67,73
SUFFOLK,580211319411,OUR SAVIOR NEW AMERICAN SCHOOL,K-12 School,LUTHERAN,8,9,13,8,17,11,14,9,21,18,21,16,0,0,11,0,27,203
SUFFOLK,580224175573,HOLY ANGELS REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,34,34,30,27,24,26,35,27,0,0,0,0,0,0,38,0,18,293
SUFFOLK,580224315780,EMANUEL LUTHERAN CHURCH SCHOOL,Elementary,LUTHERAN,11,9,10,5,7,6,6,3,0,0,0,0,0,0,7,0,24,88
SUFFOLK,580224999731,SAPPO SCHOOL,Junior Senior School,INDEPENDENT,0,0,4,2,3,1,3,7,5,9,4,3,0,0,0,0,0,41
SUFFOLK,580233175585,OUR LADY QUEEN OF APOSTLES REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,21,22,20,21,15,18,19,18,0,0,0,0,0,0,19,0,36,209
SUFFOLK,580233808755,LEONARD E BURKET CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,6,4,4,12,0,7,3,0,0,0,0,1,0,0,12,0,21,70
SUFFOLK,580235809581,VICTORY CHRISTIAN ACADEMY,K-12 School,CHRISTIAN FUNDAMENTALIST,5,4,1,2,1,5,1,3,1,8,6,7,0,0,5,0,9,58
SUFFOLK,580301999478,ROSS SCHOOL,K-12 School,INDEPENDENT,11,16,20,28,10,14,18,31,69,104,93,56,0,2,16,0,13,501
SUFFOLK,580305996058,OUR SONS AND DAUGHTERS,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,6
SUFFOLK,580403175631,SAINT PATRICK SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,52,69,86,76,75,90,58,69,0,0,0,0,0,0,94,0,53,722
SUFFOLK,580403995755,HUNTINGTON MONTESSORI-NORTHSHORE LEARNING INC.,Elementary,INDEPENDENT,9,1,1,0,0,0,0,0,0,0,0,0,0,0,17,0,79,107
SUFFOLK,580403996047,WEST HILLS MONTESSORI SCHOOL,Elementary,INDEPENDENT,5,4,1,3,1,3,0,0,0,0,0,0,0,0,13,0,11,41
SUFFOLK,580404179346,TRINITY REGIONAL SCHOOL-EAST NORTHPORT,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,35,39,35,48,46,43,43,43,0,0,0,0,0,0,59,0,80,471
SUFFOLK,580404308620,LONG ISLAND LUTHERAN DAY SCHOOL AT ST PAULS,Elementary,LUTHERAN,10,15,13,10,4,0,0,0,0,0,0,0,0,0,43,0,125,220
SUFFOLK,580404996032,LEARNING EXPERIENCE (THE),Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,72,87
SUFFOLK,580405175602,MADONNA HEIGHTS SCHOOL,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,5,3,17,10,6,0,0,0,0,0,41
SUFFOLK,580405808574,UPPER ROOM CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,7,5,7,6,10,12,10,17,21,22,20,23,0,0,10,0,0,170
SUFFOLK,580405998671,SAINT PIUS V SCHOOL,Junior Senior School,INDEPENDENT,8,13,16,8,14,12,8,14,12,7,12,6,0,0,0,0,0,130
SUFFOLK,580406999719,LOVE OF LEARNING MONTESSORI SCHOOL,Elementary,INDEPENDENT,20,18,15,8,5,6,0,0,0,0,0,0,0,0,30,0,48,150
SUFFOLK,580410175565,HOLY FAMILY REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,22,20,28,25,37,23,27,32,0,0,0,0,0,0,22,0,25,261
SUFFOLK,580410225024,JEWISH ACADEMY (THE),Elementary,JEWISH,10,8,8,1,11,7,10,0,0,0,0,0,0,0,13,0,0,68
SUFFOLK,580410997795,UNITED CEREBRAL PALSY-ASSOC GREATER SUFFOLK INC,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,37,19,0,0,5,61
SUFFOLK,580410999391,NASSAU/SUFFOLK SERVICES FOR THE AUTISTIC,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,25
SUFFOLK,580413175554,SAINT ANTHONY'S HIGH SCHOOL,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,606,570,616,676,0,0,0,0,0,2468
SUFFOLK,580413998548,LONG ISLAND SCHOOL FOR THE GIFTED,Elementary,INDEPENDENT,19,25,25,32,32,29,31,25,13,0,0,0,0,0,9,0,7,247
SUFFOLK,580501175629,SAINT PATRICK SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,44,52,45,48,74,56,48,44,0,0,0,0,0,0,51,0,21,483
SUFFOLK,580501808982,BAY SHORE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,8,13,10,5,5,4,0,0,0,0,0,0,0,0,15,0,0,60
SUFFOLK,580501859004,HERITAGE CHRISTIAN ACADEMY,Elementary,BAPTIST,9,7,9,3,0,0,0,0,0,0,0,0,0,0,6,0,15,49
SUFFOLK,580503175607,SAINT MARY SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,39,35,43,53,36,53,48,44,0,0,0,0,0,0,45,0,70,466
SUFFOLK,580503999290,CHATTERBOX DAY SCHOOL,Elementary,INDEPENDENT,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,31,40
SUFFOLK,580504806692,WEST SAYVILLE CHRISTIAN SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,10,9,8,7,8,6,4,9,0,0,0,0,0,0,4,0,0,65
SUFFOLK,580506995517,"GERSH ACADEMY, INC",Junior Senior School,INDEPENDENT,0,0,0,0,0,1,0,1,2,1,2,1,0,0,0,0,0,8
SUFFOLK,580506998127,IVY LEAGUE SCHOOL,Elementary,INDEPENDENT,8,9,6,7,8,6,11,12,0,0,0,0,0,0,18,0,46,131
SUFFOLK,580507999853,"NYS ARC, INC-SUFFOLK CHAPTER-SAUL & ELAINE SEIFF EDUCARE CENTER",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,48,44,0,0,15,107
SUFFOLK,580509175622,OUR LADY OF LOURDES SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,42,24,26,20,34,28,38,24,0,0,0,0,0,0,32,0,54,322
SUFFOLK,580509177155,SAINT JOHN THE BAPTIST DIOCESAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,0,0,398,430,467,398,0,0,0,0,0,1693
SUFFOLK,580509996137,BRIDGES ACADEMY (THE),Elementary,INDEPENDENT,14,14,12,9,7,11,11,6,0,0,0,0,0,0,16,0,22,122
SUFFOLK,580512995496,MDQ ACADEMY,Junior Senior School,INDEPENDENT,38,26,22,27,15,17,12,8,10,0,0,0,0,0,31,0,60,266
SUFFOLK,580513179351,OUR LADY OF PROVIDENCE REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,24,39,30,27,30,25,24,25,0,0,0,0,0,0,37,0,39,300
SUFFOLK,580513999862,CA MONTESSORI CHILDREN'S CENTER,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,99,110
SUFFOLK,580602175582,SAINT ISIDORE SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,17,24,16,23,24,21,26,22,0,0,0,0,0,0,19,0,36,228
SUFFOLK,580602175614,BISHOP MCGANN-MERCY DIOCESAN HIGH SCHOOL,Junior Senior School,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,0,0,0,0,0,0,48,58,96,113,99,99,0,0,0,0,0,513
SUFFOLK,580602996112,PECONIC COMMUNITY SCHOOL,Elementary,INDEPENDENT,2,5,4,2,1,1,0,0,0,0,0,0,0,0,7,0,6,28
SUFFOLK,580801175633,SS PHILIP & JAMES SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,22,28,21,23,27,31,23,26,0,0,0,0,0,0,28,0,30,259
SUFFOLK,580801177172,SAINT PATRICK'S SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,31,45,49,56,49,56,54,48,0,0,0,0,0,0,42,0,32,462
SUFFOLK,580801808242,SMITHTOWN CHRISTIAN SCHOOL,K-12 School,CHRISTIAN FUNDAMENTALIST,40,27,32,32,42,29,27,38,53,41,51,37,0,0,29,0,57,535
SUFFOLK,580801997107,HARBOR COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,13,13,12,10,14,5,17,3,0,0,0,0,0,0,7,0,25,119
SUFFOLK,580801997261,DEVELOPMENTAL DISABILITIES INSTITUTE,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,50,158,12,0,157,377
SUFFOLK,580801997644,CLEARY SCHOOL FOR THE DEAF,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,0,0,5,1,1,2,16,15,3,0,9,52
SUFFOLK,580801999902,KNOX SCHOOL,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,3,9,15,24,30,37,0,0,0,0,0,118
SUFFOLK,580901999526,RAYNOR COUNTRY DAY SCHOOL,Elementary,INDEPENDENT,16,15,14,16,15,12,0,0,0,0,0,0,0,0,18,0,36,142
SUFFOLK,580906178656,OUR LADY OF THE HAMPTONS REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,33,33,33,38,38,38,23,21,0,0,0,0,0,0,22,0,42,321
SUFFOLK,580909999588,HAYGROUND SCHOOL,Elementary,INDEPENDENT,10,13,7,4,8,7,2,6,0,0,0,0,0,0,9,0,11,77
SUFFOLK,580913998965,SOUTHAMPTON MONTESSORI SCHOOL,Elementary,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,22,32
SUFFOLK,581012175643,OUR LADY OF MERCY REGIONAL SCHOOL,Elementary,ROMAN CATHOLIC ROCKVILLE CENTER DIOCESE,12,5,15,11,16,10,0,0,0,0,0,0,0,0,4,0,10,83
SULLIVAN,590501226076,BEIS YAAKOV OF SOUTH FALLSBURG,Senior High,JEWISH,0,0,0,0,0,0,0,0,5,7,6,0,0,0,0,0,0,18
SULLIVAN,590501226115,YESHIVA ZICHRON MAYIR,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15
SULLIVAN,590501227505,ZICHRON MOSHE SCHOOL,Elementary,JEWISH,37,31,37,41,26,25,30,25,0,0,0,0,0,0,18,18,0,288
SULLIVAN,590801995362,NEW HOPE MANOR,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
SULLIVAN,590801998923,HOMESTEAD SCHOOL INC,Elementary,INDEPENDENT,28,16,16,24,14,10,0,0,0,0,0,0,0,0,25,0,64,197
SULLIVAN,590901148047,SAINT PETER SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,9,8,3,6,0,0,0,0,0,0,0,0,0,0,15,0,42,83
SULLIVAN,591401226474,HEBREW DAY SCHOOL OF SULLIVAN & ULSTER COUNTIES,Elementary,JEWISH,4,2,4,2,3,2,5,4,0,0,0,0,0,0,1,0,7,34
SULLIVAN,591401229947,TALMUD TORAH IMREI BURECH,Elementary,JEWISH,7,13,14,10,15,14,14,21,0,0,0,0,0,0,3,0,9,120
SULLIVAN,591401229948,BAIS YISROEL SCHOOL,Elementary,JEWISH,28,15,11,9,10,9,10,12,0,0,0,0,0,0,14,0,14,132
SULLIVAN,591401997802,"CENTER FOR DISCOVERY, INC (THE)",Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,72,194,0,0,0,266
SULLIVAN,591502998023,EAST RIDGE SCHOOL,Junior Senior School,INDEPENDENT,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,8
TIOGA,600601166216,SAINT PATRICK SCHOOL,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,10,10,7,13,12,0,0,0,0,0,0,0,0,0,6,0,18,76
TIOGA,600601328678,ZION LUTHERAN SCHOOL,Elementary,LUTHERAN,4,3,7,3,7,1,0,0,0,0,0,0,0,0,6,0,17,48
TIOGA,600801858416,NORTH SPENCER CHRISTIAN ACADEMY,K-12 School,BAPTIST,7,3,2,9,11,7,6,6,1,3,2,2,0,0,1,0,11,71
TOMPKINS,610301997954,COVENANT LOVE COMMUNITY SCHOOL,Elementary,INDEPENDENT,7,3,2,6,5,5,6,4,0,0,0,0,0,0,4,0,4,46
TOMPKINS,610600166183,IMMACULATE CONCEPTION SCHOOL,Elementary,ROMAN CATHOLIC - ROCHESTER DIOCESE,8,8,13,3,9,1,0,0,0,0,0,0,0,0,11,0,18,71
TOMPKINS,610600995513,ITHACA WALDORF SCHOOL,Elementary,INDEPENDENT,9,5,1,10,9,3,4,0,0,0,0,0,0,0,3,0,12,56
TOMPKINS,610600996699,CASCADILLA PREPARATORY SCHOOL,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,7,8,12,14,0,0,0,0,0,41
TOMPKINS,610600998633,ELIZABETH ANN CLUNE MONTESSORI SCHOOL OF ITHACA,Elementary,INDEPENDENT,21,18,25,24,26,17,9,12,0,0,0,0,0,0,27,0,41,220
ULSTER,620600145034,SAINT JOSEPH SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,20,20,34,10,33,19,20,0,0,0,0,0,0,26,0,39,248
ULSTER,620600145037,KINGSTON CATHOLIC SCHOOL,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,24,28,32,22,26,29,24,0,0,0,0,0,0,28,0,31,265
ULSTER,620600147145,JOHN A COLEMAN HIGH SCHOOL,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,46,47,38,46,0,0,0,0,0,177
ULSTER,620600806056,ABUNDANT LIFE ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,3,0,2,0,2,0,0,0,1,0,1,0,0,0,2,0,0,11
ULSTER,620600808795,GOOD SHEPHERD SCHOOL,Elementary,CHRISTIAN FUNDAMENTALIST,7,6,6,5,9,5,11,11,0,0,0,0,0,0,4,0,7,71
ULSTER,620600995752,HUDSON VALLEY SUDBURY SCHOOL,K-12 School,INDEPENDENT,5,1,5,7,4,8,8,2,2,4,3,5,0,0,3,0,0,57
ULSTER,620600996004,CENTER FOR SPECTRUM SERVICES,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,109,0,0,0,44,153
ULSTER,620600996700,WOODCREST SCHOOL,Elementary,INDEPENDENT,5,5,7,6,4,8,6,8,0,0,0,0,0,0,10,0,0,59
ULSTER,620600997425,CHILDRENS HOME KINGSTON GROVE ST ACADEMY,Junior Senior School,INDEPENDENT,0,0,0,0,4,1,4,5,17,8,1,0,0,12,0,0,0,52
ULSTER,620600998101,UCP OF ULSTER COUNTY,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,23,22,0,0,22,67
ULSTER,620600999061,MAPLE RIDGE SCHOOL,Elementary,INDEPENDENT,6,5,5,5,6,11,5,15,0,0,0,0,0,0,5,0,0,63
ULSTER,620901998943,HIGH MEADOW SCHOOL,Elementary,INDEPENDENT,16,17,16,16,19,18,18,18,0,0,0,0,0,0,16,0,13,167
ULSTER,620901999364,ARC-ULSTER-GREEN COUNTIES-BROOKSIDE SCHOOL,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,71,85
ULSTER,621101996089,MOUNT ACADEMY (THE),Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,47,44,47,47,0,0,0,0,0,185
ULSTER,621101996107,MOUNT SCHOOL,Elementary,INDEPENDENT,7,0,1,1,1,4,3,2,0,0,0,0,0,0,1,0,0,20
ULSTER,621101999524,MOUNTAIN LAUREL WALDORF SCHOOL,Elementary,INDEPENDENT,12,19,11,13,16,12,14,17,0,0,0,0,0,0,16,5,0,135
ULSTER,621601997896,WOODSTOCK DAY SCHOOL,K-12 School,INDEPENDENT,15,10,9,12,15,18,10,15,15,13,10,8,0,0,12,0,28,190
ULSTER,621801808492,LEPTONDALE CHRISTIAN ACADEMY,Elementary,CHRISTIAN FUNDAMENTALIST,10,14,18,14,10,19,10,7,0,0,0,0,0,0,13,0,7,122
ULSTER,622002808754,WAWARSING CHRISTIAN ACADEMY,Junior Senior School,CHRISTIAN FUNDAMENTALIST,3,4,3,6,2,4,4,8,5,4,4,2,0,0,4,0,10,63
WARREN,630300119303,SAINT MARY'S-SAINT ALPHONSUS REGIONAL CATHOLIC SCHOOL,Elementary,ROMAN CATHOLIC - ALBANY DIOCESE,21,23,29,22,23,24,13,20,0,0,0,0,0,0,34,0,15,224
WASHINGTON,640701855960,TRUTHVILLE CHRISTIAN ACADEMY,Junior Senior School,BAPTIST,1,0,4,3,2,4,3,4,2,1,6,1,0,0,0,2,0,33
