County,BEDS Code,School Name,Grade Org,Affiliation,GR1,GR2,GR3,GR4,GR5,GR6,UGE,GR7,GR8,GR9,GR10,GR11,GR12,UGS,FULLK,HALFK,PREK,Enrollment
QUEENS,3.426E+11,Sacred Heart Catholic Academy Of Bayside,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,29,33,41,39,41,0,46,44,0,0,0,0,0,19,0,36,351
QUEENS,3.426E+11,Saint Francis Preparatory School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,639,588,622,636,0,0,0,0,2485
QUEENS,3.426E+11,Chabad Academy Of Arts And Sciences,Elementary,JEWISH,12,7,2,5,5,2,0,0,0,0,0,0,0,0,19,0,34,86
QUEENS,3.426E+11,Yeshiva Har Torah,Elementary,JEWISH,70,70,70,71,70,61,0,68,69,0,0,0,0,0,89,0,36,674
QUEENS,3.426E+11,Lutheran School Of Flushing & Bayside,Elementary,LUTHERAN,3,3,4,9,6,5,0,12,8,0,0,0,0,0,12,0,43,105
QUEENS,3.42601E+11,William Spyropoulos School,Elementary,GREEK ORTHODOX,49,47,57,54,50,41,0,59,43,0,0,0,0,0,43,0,0,443
QUEENS,3.42601E+11,Holy Martyrs Armenian Day School,Elementary,CHRISTIAN FUNDAMENTALIST,7,11,9,8,10,3,0,0,0,0,0,0,0,0,11,0,14,73
QUEENS,3.42601E+11,New Highland Elementary School (The),Elementary,INDEPENDENT,13,15,18,14,17,15,0,16,18,0,0,0,0,0,11,0,0,137
QUEENS,3.42601E+11,Summit School (The),Special School,INDEPENDENT,0,0,0,0,0,0,77,0,0,0,0,0,0,199,0,0,0,276
QUEENS,3.42601E+11,Lowell School (The),Elementary,INDEPENDENT,0,0,3,9,13,19,0,35,36,0,0,0,0,0,0,0,0,115
QUEENS,3.427E+11,Divine Mercy Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,23,24,14,26,24,0,25,21,0,0,0,0,0,24,0,36,239
QUEENS,3.427E+11,Our Lady'S Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,67,62,61,60,48,68,0,66,76,0,0,0,0,0,51,0,87,646
QUEENS,3.427E+11,Saint Camillus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,12,10,9,10,17,10,0,15,10,0,0,0,0,0,13,0,40,146
QUEENS,3.427E+11,Saint Elizabeth Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,26,22,28,26,23,0,31,32,0,0,0,0,0,45,0,143,407
QUEENS,3.427E+11,Saint Francis De Sales Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,69,48,49,56,55,41,0,56,58,0,0,0,0,0,50,0,64,546
QUEENS,3.427E+11,Holy Child Jesus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,19,17,28,31,48,0,46,53,0,0,0,0,0,32,0,76,373
QUEENS,3.427E+11,Saint Mary Gate Of Heaven Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,15,22,18,31,32,40,0,30,51,0,0,0,0,0,23,0,60,322
QUEENS,3.427E+11,Ave Maria Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,10,13,10,7,20,16,0,13,13,0,0,0,0,0,12,0,35,149
QUEENS,3.427E+11,Our Lady Of Perpetual Help Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,54,47,53,58,47,62,0,57,66,0,0,0,0,0,51,0,33,528
QUEENS,3.427E+11,Saint Rose Of Lima Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,44,35,48,30,40,0,21,24,0,0,0,0,0,37,0,26,342
QUEENS,3.427E+11,Saint Thomas The Apostle Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,13,18,19,17,11,26,0,18,19,0,0,0,0,0,21,0,95,257
QUEENS,3.427E+11,Saint Helen Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,18,21,16,18,0,0,23,19,0,0,0,0,0,41,0,124,311
QUEENS,3.427E+11,Yeshiva Of Far Rockaway,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,29,28,30,33,0,0,0,0,120
QUEENS,3.427E+11,Mesivta Yam Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,16,17,8,14,0,0,0,0,55
QUEENS,3.427E+11,Mesivta Shaarei Chaim,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,22,21,14,6,0,0,0,0,63
QUEENS,3.427E+11,Bais Yaakov Ateres Miriam,Elementary,JEWISH,41,42,18,21,0,0,0,0,0,0,0,0,0,0,40,0,34,196
QUEENS,3.427E+11,Torah Academy For Girls High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,80,114,87,71,0,0,0,0,352
QUEENS,3.427E+11,Yeshiva Of Belle Harbor,Elementary,JEWISH,12,7,13,15,15,9,0,10,12,0,0,0,0,0,12,0,12,117
QUEENS,3.427E+11,Yeshiva Darchei Torah,K-12 School,JEWISH,162,201,186,200,147,157,0,129,117,76,75,78,66,0,181,0,236,2011
QUEENS,3.427E+11,Torah Academy For Girls-Elementary,Elementary,JEWISH,143,149,152,156,132,139,0,128,90,0,0,0,0,0,134,0,148,1371
QUEENS,3.427E+11,Shaar Hatorah High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,24,28,30,24,0,0,0,0,106
QUEENS,3.427E+11,Bnos Bais Yaakov Of Far Rockaway,K-12 School,JEWISH,90,103,83,102,76,71,0,79,70,57,37,34,58,0,83,0,96,1039
QUEENS,3.427E+11,Talmud Torah Siach Yitzchok,Elementary,JEWISH,28,17,31,30,24,34,0,15,33,0,0,0,0,0,42,0,34,288
QUEENS,3.427E+11,Mercaz Hatorah Of Belle Harbor,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,13,17,25,21,0,0,0,0,76
QUEENS,3.42701E+11,Al-Ihsan Academy,K-12 School,ISLAMIC,39,38,38,31,42,46,0,51,50,30,42,24,13,0,23,0,40,507
QUEENS,3.42701E+11,Saint Mary Church Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,2,1,0,2,6,1,0,1,1,0,0,0,0,0,1,0,0,15
QUEENS,3.42701E+11,World Harvest Deliverance Center Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,1,4,5,3,1,2,0,1,0,0,0,0,0,0,3,0,11,31
QUEENS,3.42701E+11,Church Of God Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,2,3,4,4,6,7,0,8,7,5,3,0,4,0,0,0,0,53
QUEENS,3.42701E+11,Theatre Street School,Elementary,INDEPENDENT,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
QUEENS,3.42701E+11,New Dawn Elementary School,Elementary,INDEPENDENT,5,1,3,2,2,2,0,0,0,0,0,0,0,0,3,0,8,26
QUEENS,3.428E+11,Saint Nicholas Of Tolentine Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,39,35,30,36,21,0,27,30,0,0,0,0,0,38,0,51,346
QUEENS,3.428E+11,Our Lady Of The Angelus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,19,22,21,14,16,16,0,12,15,0,0,0,0,0,25,0,12,172
QUEENS,3.428E+11,Our Lady Queen Of Martyrs Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,29,29,32,35,31,0,32,30,0,0,0,0,0,37,0,30,319
QUEENS,3.428E+11,Our Lady Of Mercy Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,30,17,16,18,21,19,0,34,23,0,0,0,0,0,20,0,66,264
QUEENS,3.428E+11,Tieferes Torah Institute,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,8,13,11,11,0,0,0,0,43
QUEENS,3.428E+11,Bnos Malka Academy,Elementary,JEWISH,45,40,35,35,39,28,0,38,28,0,0,0,0,0,44,0,36,368
QUEENS,3.428E+11,Midrash L'Man Achai,Junior Senior School,JEWISH,0,0,0,0,0,0,0,0,5,15,16,9,5,0,0,0,0,50
QUEENS,3.428E+11,Bais Yaakov Academy For Girls,Elementary,JEWISH,83,83,84,77,76,63,0,74,62,0,0,0,0,0,88,0,57,747
QUEENS,3.428E+11,Yeshiva Tifereth Moshe,Elementary,JEWISH,59,50,43,49,44,39,0,39,38,0,0,0,0,0,60,0,38,459
QUEENS,3.428E+11,Yeshiva R'Tzahd,Middle School,JEWISH,0,0,0,0,6,7,0,3,10,0,0,0,0,0,0,0,0,26
QUEENS,3.428E+11,Ezra Academy,Junior Senior School,JEWISH,0,0,0,0,0,0,0,6,5,24,29,15,19,0,0,0,0,98
QUEENS,3.428E+11,Yeshivat Ohr Haiim,Elementary,JEWISH,44,41,34,25,45,18,0,13,13,0,0,0,0,0,58,0,41,332
QUEENS,3.428E+11,Mesivta Yesodei Yeshurun,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,33,38,35,27,0,0,0,0,133
QUEENS,3.428E+11,Yeshiva Sha'Arei Zion Ohel Bracha,Junior Senior School,JEWISH,61,63,53,46,50,49,0,44,51,19,19,16,6,0,62,0,40,579
QUEENS,3.428E+11,Jewish Institute Of Queens,K-12 School,JEWISH,36,31,31,28,25,35,0,32,40,38,22,28,24,0,33,0,65,468
QUEENS,3.428E+11,Our Saviour Lutheran School,Pre-K Only,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100
QUEENS,3.428E+11,Jamaica Sda-Busy Bee Learning Center,Elementary,SEVENTH-DAY ADVENTIST,1,7,9,5,4,4,0,5,6,0,0,0,0,0,8,0,8,57
QUEENS,3.42801E+11,Rising Stars Islamic School,Elementary,ISLAMIC,15,20,17,16,15,0,0,0,0,0,0,0,0,0,19,0,18,120
QUEENS,3.42801E+11,Al-Iman School,K-12 School,ISLAMIC,5,11,7,6,4,5,0,5,9,10,3,4,2,0,4,0,18,93
QUEENS,3.42801E+11,Allen Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,10,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,51,81
QUEENS,3.42801E+11,School For Language & Communication Development,K-12 School,INDEPENDENT,22,11,21,30,46,30,1,36,23,30,45,16,57,7,16,0,67,458
QUEENS,3.42801E+11,Life-Skills School (The),Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,187
QUEENS,3.42801E+11,Forest Hills Montessori School,Elementary,INDEPENDENT,18,14,5,7,2,9,0,0,0,0,0,0,0,0,25,0,39,119
QUEENS,3.42801E+11,Ideal Montessori School,Elementary,INDEPENDENT,20,14,19,13,19,5,0,8,16,0,0,0,0,0,16,0,10,140
QUEENS,3.42801E+11,Sco Family Of Services/Theresa Paplin School,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,8,0,0,1,7,7,2,126,0,0,0,151
QUEENS,3.42801E+11,Kew Forest School (The),K-12 School,INDEPENDENT,9,19,15,9,16,18,0,15,14,25,21,19,25,0,11,0,13,229
QUEENS,3.429E+11,Saint Clare Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,25,23,27,28,33,0,31,41,0,0,0,0,0,29,0,36,300
QUEENS,3.429E+11,Immaculate Conception Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,30,50,35,53,40,0,45,61,0,0,0,0,0,38,0,30,421
QUEENS,3.429E+11,Incarnation Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,19,24,28,20,31,0,31,24,0,0,0,0,0,20,0,51,270
QUEENS,3.429E+11,Ss Joachim & Anne School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,45,48,41,39,53,35,0,47,40,0,0,0,0,0,41,0,58,447
QUEENS,3.429E+11,Mary Louis Academy (The),Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,213,148,167,202,0,0,0,0,730
QUEENS,3.429E+11,Archbishop Molloy High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,365,405,358,360,0,0,0,0,1488
QUEENS,3.429E+11,Our Lady Of Lourdes Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,25,25,19,12,26,0,32,31,0,0,0,0,0,16,0,26,233
QUEENS,3.429E+11,Sacred Heart Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,33,38,26,17,30,0,28,27,0,0,0,0,0,29,0,40,290
QUEENS,3.429E+11,Yeshiva Rabbi Leib Kovner Tifereth Israel Inc,Elementary,JEWISH,11,9,12,12,13,13,0,14,7,0,0,0,0,0,10,0,0,101
QUEENS,3.429E+11,Yeshiva University High School For Girls,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,68,71,74,80,0,0,0,0,293
QUEENS,3.429E+11,Christ Lutheran School,Elementary,LUTHERAN,1,7,4,4,2,4,0,1,1,0,0,0,0,0,2,0,0,26
QUEENS,3.429E+11,Linden Seventh-Day Adventist Elementary School,Elementary,SEVENTH-DAY ADVENTIST,19,34,21,24,21,14,0,23,22,0,0,0,0,0,29,0,0,207
QUEENS,3.42901E+11,Wellspring Elementary,Elementary,ISLAMIC,14,12,14,9,5,2,0,5,0,0,0,0,0,0,16,0,11,88
QUEENS,3.42901E+11,Bethel Christian Learning Center,K-12 School,CHRISTIAN FUNDAMENTALIST,1,1,1,1,2,1,0,6,3,8,6,9,8,0,0,0,0,47
QUEENS,3.42901E+11,Word Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,4,3,0,1,2,4,0,3,5,0,0,0,0,0,6,0,0,28
QUEENS,3.42901E+11,True Deliverance Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,5,3,4,1,5,4,0,4,4,0,0,0,0,0,5,0,12,47
QUEENS,3.42901E+11,Rosedale Child Development Center,Elementary,INDEPENDENT,36,40,24,51,50,15,0,27,21,0,0,0,0,0,65,0,80,409
QUEENS,3.42901E+11,Cambria School Of Excellence,Middle School,INDEPENDENT,0,0,0,0,0,23,0,18,13,0,0,0,0,0,0,0,0,54
QUEENS,3.42901E+11,Nurturing Center (The),Elementary,INDEPENDENT,6,6,0,3,2,0,0,0,0,0,0,0,0,0,12,0,54,83
QUEENS,3.42901E+11,Mona Prep Day Care Inc,Elementary,INDEPENDENT,12,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,104,132
QUEENS,3.42901E+11,United Cerebral Palsy Of Queens County,Special School,INDEPENDENT,0,0,0,0,0,0,10,0,0,0,0,0,0,12,0,0,66,88
QUEENS,3.42901E+11,Cambria Center For The Gifted Child,Elementary,INDEPENDENT,26,25,29,26,27,0,0,0,0,0,0,0,0,0,38,0,107,278
QUEENS,3.42901E+11,Stepping Stone Of Southeastern Queens,Elementary,INDEPENDENT,10,12,8,0,0,0,0,0,0,0,0,0,0,0,23,0,54,107
QUEENS,3.42901E+11,Elishama Children'S Prep School,Elementary,INDEPENDENT,13,15,9,0,0,0,0,0,0,0,0,0,0,0,17,0,14,68
QUEENS,3.43E+11,Saint Francis Of Assisi School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,33,24,17,31,21,0,19,30,0,0,0,0,0,34,0,54,292
QUEENS,3.43E+11,Immaculate Conception School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,26,16,22,22,19,0,18,36,0,0,0,0,0,26,0,70,273
QUEENS,3.43E+11,Saint Joan Of Arc School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,52,37,47,37,38,34,0,40,46,0,0,0,0,0,49,0,47,427
QUEENS,3.43E+11,Saint Joseph Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,44,38,30,43,32,46,0,41,49,0,0,0,0,0,57,0,84,464
QUEENS,3.43E+11,Saint John'S Preparatory School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,140,152,173,156,0,0,0,0,621
QUEENS,3.43E+11,Monsignor Mcclancy Memorial High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,0,165,152,164,153,0,0,0,0,634
QUEENS,3.43E+11,Our Lady Of Fatima School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,43,51,50,53,49,57,0,37,43,0,0,0,0,0,48,0,48,479
QUEENS,3.43E+11,Saint Sebastian Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,44,47,31,40,38,44,0,47,24,0,0,0,0,0,37,0,80,432
QUEENS,3.43E+11,Queens Lutheran School,Elementary,LUTHERAN,15,14,13,8,9,5,0,3,6,0,0,0,0,0,12,0,0,85
QUEENS,3.43E+11,Greater New York Academy,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,0,30,24,40,35,0,0,0,0,129
QUEENS,3.43001E+11,Sister Clara Muhammed School,Junior Senior School,ISLAMIC,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,5
QUEENS,3.43001E+11,Ideal Islamic School,Elementary,ISLAMIC,7,3,3,2,0,3,0,4,0,0,0,0,0,2,2,0,1,27
QUEENS,3.43001E+11,El-Ber Islamic School,Elementary,ISLAMIC,11,10,11,3,6,0,0,0,0,0,0,0,0,0,12,0,20,73
QUEENS,3.43001E+11,Saint Demetrios Greek American School,K-12 School,GREEK ORTHODOX,51,29,51,35,27,26,0,31,14,25,30,27,28,0,44,0,86,504
QUEENS,3.43001E+11,Evangel Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,11,13,12,21,15,18,0,23,29,44,58,70,72,0,18,0,13,417
QUEENS,3.43001E+11,Toobaa Academy,Elementary,INDEPENDENT,0,1,0,0,0,3,0,2,3,1,0,0,0,1,0,0,0,11
QUEENS,3.43001E+11,Lexington School For The Deaf,K-12 School,INDEPENDENT,11,17,19,14,12,4,3,11,6,25,24,34,16,26,16,0,15,253
QUEENS,3.43001E+11,Garden School,K-12 School,INDEPENDENT,21,12,16,17,20,29,0,34,21,17,27,21,20,0,10,0,17,282
QUEENS,3.43001E+11,Learning Tree Multi-Cultural School (The),Elementary,INDEPENDENT,5,4,5,11,11,12,0,8,9,0,0,0,0,0,0,0,0,65
RICHMOND,3.531E+11,Saint Adalbert School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,9,15,17,24,17,0,25,20,0,0,0,0,0,17,0,40,200
RICHMOND,3.531E+11,Saint Ann School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,12,22,19,23,23,15,0,29,25,0,0,0,0,0,25,0,27,220
RICHMOND,3.531E+11,Blessed Sacrament School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,40,44,44,44,53,0,48,52,0,0,0,0,0,38,0,69,466
RICHMOND,3.531E+11,Saint Charles School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,36,39,47,35,51,49,0,49,60,0,0,0,0,0,40,0,105,511
RICHMOND,3.531E+11,Saint Christopher School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,19,20,26,17,27,15,0,18,24,0,0,0,0,0,22,0,75,263
RICHMOND,3.531E+11,Saint Clare School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,63,67,65,69,67,75,0,70,81,0,0,0,0,0,74,0,101,732
RICHMOND,3.531E+11,Academy Of Saint Dorothy,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,22,26,23,32,29,0,26,29,0,0,0,0,0,17,0,16,244
RICHMOND,3.531E+11,Monsignor Farrell High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,269,192,188,183,0,0,0,0,832
RICHMOND,3.531E+11,Holy Rosary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,13,10,8,13,15,21,0,21,24,0,0,0,0,0,23,0,63,211
RICHMOND,3.531E+11,Saint John Villa Academy High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,104,105,74,110,0,0,0,0,393
RICHMOND,3.531E+11,Saint John Villa Academy Elementary,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,15,14,17,13,15,23,0,21,22,0,0,0,0,0,16,0,47,203
RICHMOND,3.531E+11,Saint Joseph By The Sea High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,274,299,311,288,0,0,0,0,1172
RICHMOND,3.531E+11,Saint Joseph Hill Academy High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,98,100,96,109,0,0,0,0,403
RICHMOND,3.531E+11,Saint Joseph Hill Academy Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,53,40,33,49,42,49,0,52,62,0,0,0,0,0,45,0,21,446
RICHMOND,3.531E+11,Moore Catholic High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,81,86,103,80,0,0,0,0,350
RICHMOND,3.531E+11,Mount Carmel-Saint Benedicta School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,20,20,17,16,14,22,0,16,22,0,0,0,0,0,26,0,20,193
RICHMOND,3.531E+11,Notre Dame Academy Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,10,12,21,23,15,22,0,27,28,0,0,0,0,0,20,0,16,194
RICHMOND,3.531E+11,Notre Dame Academy High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,112,86,122,91,0,0,0,0,411
RICHMOND,3.531E+11,Our Lady Of Good Counsel School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,27,31,31,32,28,36,0,34,36,0,0,0,0,0,34,0,29,318
RICHMOND,3.531E+11,Our Lady Help Of Christians School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,13,13,15,18,19,7,0,22,29,0,0,0,0,0,10,0,37,183
RICHMOND,3.531E+11,Our Lady Queen Of Peace School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,32,36,44,43,43,51,0,60,70,0,0,0,0,0,33,0,46,458
RICHMOND,3.531E+11,Our Lady Star Of The Sea School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,71,65,67,65,51,61,0,72,57,0,0,0,0,0,56,0,75,640
RICHMOND,3.531E+11,Saint Patrick School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,34,31,44,32,43,33,0,32,60,0,0,0,0,0,31,0,61,401
RICHMOND,3.531E+11,Saint Peter'S High School For Boys,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,156,134,137,129,0,0,0,0,556
RICHMOND,3.531E+11,Saint Peter'S Elementary School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,21,18,19,17,25,23,0,22,16,0,0,0,0,0,30,0,51,242
RICHMOND,3.531E+11,Saint Rita School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,16,16,11,16,17,31,0,31,31,0,0,0,0,0,13,0,29,211
RICHMOND,3.531E+11,Sacred Heart School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,25,16,16,24,16,26,0,23,13,0,0,0,0,0,22,0,52,233
RICHMOND,3.531E+11,Saint Teresa School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,24,17,23,23,29,23,0,35,34,0,0,0,0,0,21,0,50,279
RICHMOND,3.531E+11,Mother Franciska Elementary School,Special School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0,0,0,39
RICHMOND,3.531E+11,Bishop Patrick V Ahern High School,Special School,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,25
RICHMOND,3.531E+11,Ss Joseph & Thomas School,Elementary,ROMAN CATHOLIC - ARCHDIOCESE OF NY,14,23,32,15,29,24,0,22,23,0,0,0,0,0,19,0,13,214
RICHMOND,3.531E+11,Mesivta Kesser Yisroel Of Willowbrook,Senior High,JEWISH,0,0,0,0,0,0,0,0,0,19,9,14,12,0,0,0,0,54
RICHMOND,3.531E+11,Chabad Lubavitch Of Staten Island,Elementary,JEWISH,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,21
RICHMOND,3.531E+11,Staten Island Hebrew Academy,Elementary,JEWISH,14,12,12,15,9,7,0,0,0,0,0,0,0,0,19,0,0,88
RICHMOND,3.531E+11,Jewish Foundation School,Elementary,JEWISH,29,23,36,23,38,44,0,38,37,0,0,0,0,0,22,0,7,297
RICHMOND,3.531E+11,Yeshiva Rabbi Jacob Joseph For Boys,Elementary,JEWISH,22,19,20,17,20,11,0,16,14,0,0,0,0,0,21,0,0,160
RICHMOND,3.531E+11,Rabbi Jacob Joseph For Girls,Elementary,JEWISH,24,30,23,22,28,15,0,26,17,0,0,0,0,0,24,0,38,247
RICHMOND,3.531E+11,Eltingville Lutheran School,Elementary,LUTHERAN,7,3,5,3,6,8,0,0,6,0,0,0,0,0,2,0,34,74
RICHMOND,3.531E+11,Saint John'S Lutheran School,Elementary,LUTHERAN,22,6,14,13,12,20,0,14,11,0,0,0,0,0,14,0,35,161
RICHMOND,3.53101E+11,Miraj Islamic School,K-12 School,ISLAMIC,15,19,19,17,12,22,0,18,23,15,7,19,9,0,18,0,14,227
RICHMOND,3.53101E+11,Gateway Academy,Elementary,CHRISTIAN FUNDAMENTALIST,12,14,9,13,20,11,0,4,15,0,0,0,0,0,15,0,6,119
RICHMOND,3.53101E+11,New Dorp Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,25,24,21,25,18,16,0,8,18,0,0,0,0,0,23,0,38,216
RICHMOND,3.53101E+11,Smiles Around Us Academy,Elementary,INDEPENDENT,27,18,30,21,11,4,0,8,0,0,0,0,0,0,26,0,21,166
RICHMOND,3.53101E+11,Staten Island Academy,K-12 School,INDEPENDENT,18,21,17,14,15,23,0,28,21,28,41,43,41,0,17,0,20,347
RICHMOND,3.53101E+11,Eden Ii School For Autistic Children,Special School,INDEPENDENT,0,0,0,0,0,0,64,0,0,0,0,0,0,67,0,0,34,165
RICHMOND,3.53101E+11,Building Blocks School,Elementary,INDEPENDENT,16,8,9,3,10,0,0,0,0,0,0,0,0,0,9,0,11,66
RICHMOND,3.53101E+11,L & A Centers Inc,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
NIAGARA,4.00301E+11,Stella Niagara Education Park,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,15,12,18,15,13,8,0,20,14,0,0,0,0,0,9,0,11,135
NIAGARA,4.00301E+11,Saint Peter School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,19,28,16,18,14,10,0,17,22,0,0,0,0,0,19,0,18,181
NIAGARA,4.00301E+11,Sacred Heart Villa School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,2,0,3,0,2,0,0,0,0,0,0,0,0,0,5,0,5,17
NIAGARA,4.004E+11,Desales Catholic Elementary School,Elementary,ROMAN CATHOLIC BUFFALO DIOCESE,27,27,41,26,28,38,0,26,35,0,0,0,0,0,32,0,16,296
NIAGARA,4.00401E+11,New Directions-Henrietta G Lewis Campus School,K-12 School,INDEPENDENT,4,2,2,4,4,4,0,6,14,28,16,11,6,0,0,0,4,105
