County,BEDS Code,School Name,Grade Org Desc,Affiliation,GR 1,GR 2,GR 3,GR 4,GR 5,GR 6,GR 7,GR 8,GR 9,GR 10,GR 11,GR 12,UGE,UGS,FULLK,HALFK,PREK,Enrollment
BROOKLYN,332200999476,New Vistas Academy,K-12 School,INDEPENDENT,6,5,6,4,7,5,6,7,5,7,6,7,0,0,8,0,0,79
BROOKLYN,332300809946,Ark Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,2,2,3,1,1,0,2,0,0,0,0,0,0,0,6,0,0,17
BROOKLYN,332300999180,People'S Elementary School,Elementary,INDEPENDENT,51,40,41,36,45,45,39,45,0,0,0,0,0,0,38,0,45,425
BROOKLYN,333200125708,Cristo Rey Brooklyn High School,Senior High,ROMAN CATHOLIC - ARCHDIOCESE OF NY,0,0,0,0,0,0,0,0,84,72,61,53,0,0,0,0,0,270
BROOKLYN,333200126023,Saint Brigid Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,22,21,27,18,23,28,15,0,0,0,0,0,0,20,0,21,216
BROOKLYN,333200126072,Saint Frances Cabrini Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,30,34,33,36,36,37,30,0,0,0,0,0,0,25,0,64,352
BROOKLYN,333200226098,Congregation Darkei Avos Sanz,Elementary,JEWISH,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,30,51
QUEENS,342400125875,Cathedral Preparatory School And Seminary,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,40,24,37,37,0,0,0,0,0,138
QUEENS,342400125898,Saint Adalbert School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,24,32,27,33,44,33,41,0,0,0,0,0,0,30,0,38,333
QUEENS,342400125906,Saint Bartholomew Catholi Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,12,20,21,14,21,17,22,0,0,0,0,0,0,32,0,71,250
QUEENS,342400125914,Christ The King Regional High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,183,201,192,193,0,0,0,0,0,769
QUEENS,342400125941,Saint Leo Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,51,43,34,27,28,35,37,33,0,0,0,0,0,0,61,0,44,393
QUEENS,342400125943,Saint Margaret School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,31,25,20,25,35,33,25,0,0,0,0,0,0,44,0,65,337
QUEENS,342400125952,Saint Matthias School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,40,42,38,42,39,39,44,45,0,0,0,0,0,0,38,0,24,391
QUEENS,342400125966,Our Lady Of Hope School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,61,80,55,45,62,67,51,60,0,0,0,0,0,0,67,0,50,598
QUEENS,342400125968,Notre Dame Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,32,33,28,25,28,31,26,0,0,0,0,0,0,38,0,27,302
QUEENS,342400125973,Our Lady Of Sorrows Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,17,21,28,18,31,28,35,0,0,0,0,0,0,42,0,22,270
QUEENS,342400125975,Saint Pancras School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,11,16,14,19,17,19,30,0,0,0,0,0,0,24,0,16,183
QUEENS,342400125986,Resurrection Ascension School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,24,25,24,28,30,13,20,0,0,0,0,0,0,25,0,31,257
QUEENS,342400125992,Sacred Heart School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,27,27,33,23,29,15,18,0,0,0,0,0,0,26,0,89,313
QUEENS,342400125995,Saint Stanislaus Kostka School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,19,20,22,29,25,29,28,0,0,0,0,0,0,25,0,35,253
QUEENS,342400315795,Martin Luther School,Junior Senior School,LUTHERAN,0,0,0,0,0,0,9,15,44,50,55,52,0,0,0,0,0,225
QUEENS,342400315805,Redeemer Lutheran School,Elementary,LUTHERAN,12,24,16,17,15,18,16,20,0,0,0,0,0,0,16,0,35,189
QUEENS,342400446464,Jackson Heights Sda School,Elementary,SEVENTH-DAY ADVENTIST,8,6,7,11,9,10,5,11,0,0,0,0,0,0,5,0,5,77
QUEENS,342400629515,Razi School,K-12 School,ISLAMIC,15,15,11,19,15,16,25,24,10,21,16,18,0,0,14,0,8,227
QUEENS,342400995969,A Childs Place Too,Elementary,INDEPENDENT,10,15,1,5,3,0,0,0,0,0,0,0,0,0,16,0,43,93
QUEENS,342400998336,Little Friends School-Sunnyside,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,101
QUEENS,342500125869,Saint Agnes Academic High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,48,61,67,69,0,0,0,0,0,245
QUEENS,342500125902,Saint Andrew Avellino Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,26,36,30,21,36,32,41,0,0,0,0,0,0,37,0,23,302
QUEENS,342500125930,Holy Cross High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,207,207,217,234,0,0,0,0,0,865
QUEENS,342500125940,Saint Kevin Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,26,13,20,26,23,30,33,0,0,0,0,0,0,20,0,61,275
QUEENS,342500125942,Saint Luke School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,39,51,53,35,33,58,44,51,0,0,0,0,0,0,62,0,57,483
QUEENS,342500125954,Saint Mel Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,22,21,22,24,19,25,31,35,0,0,0,0,0,0,29,0,36,264
QUEENS,342500125955,Most Holy Redeemer Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,31,21,22,26,28,24,18,23,0,0,0,0,0,0,13,0,75,281
QUEENS,342500127232,Holy Trinity Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,32,14,30,31,33,34,29,0,0,0,0,0,0,22,0,16,267
QUEENS,342500208524,Shevach High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,48,55,51,49,0,0,0,0,0,203
QUEENS,342500217123,Solomon Schechter School Of Queens,Elementary,JEWISH,42,36,33,41,28,46,30,39,0,0,0,0,0,0,38,0,28,361
QUEENS,342500226479,Rabbinical Seminary Of America,Senior High,JEWISH,0,0,0,0,0,0,0,0,21,22,22,20,0,0,0,0,0,85
QUEENS,342500227011,Yeshiva Of Central Queens,Elementary,JEWISH,107,100,93,93,100,93,93,79,0,0,0,0,0,0,101,0,43,902
QUEENS,342500229418,Yeshiva Education For Special Students,Special School,JEWISH,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,30
QUEENS,342500229646,Yeshiva Ketana Of Queens,Elementary,JEWISH,55,49,47,43,45,47,39,39,0,0,0,0,0,0,57,0,0,421
QUEENS,342500625444,Al-Mamoor School,Other,ISLAMIC,24,23,23,16,12,13,11,19,13,0,0,0,0,0,23,0,14,191
QUEENS,342500629637,Muslim Center Junior High School,Elementary,ISLAMIC,15,20,17,24,18,23,20,15,0,0,0,0,0,0,21,0,10,183
QUEENS,342500715470,Holy Cross Greek Orthodox School,Elementary,GREEK ORTHODOX,32,17,0,9,0,0,0,0,0,0,0,0,0,0,22,0,34,114
QUEENS,342500806983,Flushing Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,12,12,16,17,13,11,18,13,0,0,0,0,0,0,10,0,0,122
QUEENS,342500809793,Promise Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,23,18,15,20,17,15,16,14,0,0,0,0,0,0,31,0,39,208
QUEENS,342500996012,North Side School,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,166
QUEENS,342500997003,Whitestone Academy,Junior Senior School,INDEPENDENT,0,0,0,0,0,0,9,10,17,26,32,37,0,0,0,0,0,131
QUEENS,342500997737,Windsor School (The),Junior Senior School,INDEPENDENT,0,0,0,0,0,0,2,2,5,11,27,32,0,0,0,0,0,79
QUEENS,342500997772,Lowell Upper School Of Flushing,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,38,25,32,37,0,16,0,0,0,148
QUEENS,342500998065,"Birch Family Services, Inc",Elementary,INDEPENDENT,9,2,0,0,0,0,0,0,0,0,0,0,3,88,3,0,724,829
QUEENS,342500998958,Shield Institute Of Flushing,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,123,176
QUEENS,342600125901,Divine Wisdom Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,41,59,62,71,52,71,54,78,0,0,0,0,0,0,69,0,67,624
QUEENS,342600125927,Saint Gregory The Great School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,38,35,28,25,22,35,30,24,0,0,0,0,0,0,45,0,68,350
QUEENS,342600125931,Holy Family Catholic Academy Of Brooklyn,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,28,17,21,27,19,27,19,0,0,0,0,0,0,0,33,16,235
QUEENS,342600125962,Our Lady Of The Blessed Sacrament School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,38,34,29,44,45,50,27,0,0,0,0,0,0,26,0,28,350
QUEENS,342600125972,Our Lady Of The Snows School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,40,32,53,39,52,40,49,0,0,0,0,0,0,42,0,83,467
QUEENS,342600125991,Sacred Heart School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,32,47,37,38,42,45,61,47,0,0,0,0,0,0,31,0,29,409
QUEENS,342600126047,Saint Francis Preparatory School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,652,650,617,662,0,0,0,0,0,2581
QUEENS,342600225967,Chabad Academy Of Arts And Sciences,Elementary,JEWISH,7,14,4,4,9,0,0,0,0,0,0,0,0,0,9,0,39,86
QUEENS,342600229198,Yeshiva Har Torah,Elementary,JEWISH,70,70,70,57,65,69,58,63,0,0,0,0,0,0,70,0,16,608
QUEENS,342600317933,Lutheran School Of Flushing & Bayside,Elementary,LUTHERAN,3,7,5,7,7,4,6,5,0,0,0,0,0,0,5,0,30,79
QUEENS,342600718097,William Spyropoulos School,Elementary,GREEK ORTHODOX,47,57,51,47,63,47,55,49,0,0,0,0,0,0,45,0,0,461
QUEENS,342600807968,Holy Martyrs Armenian Day School,Elementary,CHRISTIAN FUNDAMENTALIST,13,8,10,5,8,3,0,0,0,0,0,0,0,0,11,0,22,80
QUEENS,342600996988,New Highland Elementary School (The),Elementary,INDEPENDENT,14,14,14,16,16,17,18,16,0,0,0,0,0,0,19,0,0,144
QUEENS,342600997796,Summit School (The),Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,61,215,0,0,0,276
QUEENS,342600998962,Lowell School (The),Elementary,INDEPENDENT,0,0,4,8,18,32,24,24,0,0,0,0,0,0,0,0,0,110
QUEENS,342700125597,Divine Mercy Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,21,18,27,20,28,23,23,21,0,0,0,0,0,0,26,0,26,233
QUEENS,342700125904,Our Lady'S Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,77,65,52,59,41,78,69,77,0,0,0,0,0,0,78,0,123,719
QUEENS,342700125911,Saint Camillus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,8,15,19,14,26,13,15,19,0,0,0,0,0,0,11,0,20,160
QUEENS,342700125920,Saint Elizabeth Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,33,21,24,27,31,31,27,0,0,0,0,0,0,33,0,130,390
QUEENS,342700125924,Saint Francis De Sales Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,47,53,54,42,52,55,52,40,0,0,0,0,0,0,47,0,83,525
QUEENS,342700125928,Holy Child Jesus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,26,27,35,41,32,59,54,41,0,0,0,0,0,0,26,0,54,395
QUEENS,342700125947,Saint Mary Gate Of Heaven Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,28,36,34,43,37,67,76,65,0,0,0,0,0,0,29,0,0,415
QUEENS,342700125965,Ave Maria Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,14,10,20,12,13,12,18,17,0,0,0,0,0,0,17,0,18,151
QUEENS,342700125970,Our Lady Of Perpetual Help Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,64,65,58,60,69,73,57,53,0,0,0,0,0,0,60,0,49,608
QUEENS,342700125990,Saint Rose Of Lima Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,50,37,45,38,26,32,39,0,0,0,0,0,0,48,0,35,387
QUEENS,342700126000,Saint Thomas The Apostle Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,16,17,13,17,15,20,31,22,0,0,0,0,0,0,26,0,83,260
QUEENS,342700127164,Saint Helen Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,23,16,21,0,25,17,9,11,0,0,0,0,0,0,21,0,98,241
QUEENS,342700207577,Yeshiva Of Far Rockaway,Senior High,JEWISH,0,0,0,0,0,0,0,0,42,36,26,36,0,0,0,0,0,140
QUEENS,342700226057,Mesivta Yam Hatorah,Senior High,JEWISH,0,0,0,0,0,0,0,0,15,13,7,6,0,0,0,0,0,41
QUEENS,342700226097,Mesivta Shaarei Chaim,Senior High,JEWISH,0,0,0,0,0,0,0,0,17,8,12,4,0,0,0,0,0,41
QUEENS,342700226483,Torah Academy For Girls High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,83,74,89,74,0,0,0,0,0,320
QUEENS,342700226510,Yeshiva Of Belle Harbor,Elementary,JEWISH,13,11,6,8,10,8,5,9,0,0,0,0,0,0,9,0,0,79
QUEENS,342700227891,Yeshiva Darchei Torah,K-12 School,JEWISH,178,194,147,154,131,119,123,125,75,78,81,73,0,0,186,0,237,1901
QUEENS,342700227924,Torah Academy For Girls-Elementary,Elementary,JEWISH,152,155,131,134,129,90,106,120,0,0,0,0,0,0,142,0,131,1290
QUEENS,342700228139,Shaar Hatorah High School,Senior High,JEWISH,0,0,0,0,0,0,0,0,31,27,19,26,0,0,0,0,0,103
QUEENS,342700228636,Bnos Bais Yaakov Of Far Rockaway,K-12 School,JEWISH,76,99,73,72,73,69,66,47,38,53,28,27,0,0,105,0,116,942
QUEENS,342700228893,Talmud Torah Siach Yitzchok,Elementary,JEWISH,31,31,26,36,18,35,22,13,0,0,0,0,0,0,20,0,33,265
QUEENS,342700229329,Mercaz Hatorah Of Belle Harbor,Senior High,JEWISH,0,0,0,0,0,0,0,0,22,18,23,24,0,0,0,0,0,87
QUEENS,342700629235,Al-Ihsan Academy,K-12 School,ISLAMIC,38,33,37,30,34,51,45,45,30,25,25,14,0,0,31,0,32,470
QUEENS,342700805995,Saint Mary Church Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,0,3,4,2,2,2,2,2,0,0,0,0,0,0,0,0,4,21
QUEENS,342700809426,Church Of God Christian Academy,Junior Senior School,CHRISTIAN FUNDAMENTALIST,10,7,8,12,10,10,3,2,4,5,1,4,0,0,0,0,0,76
QUEENS,342700999540,Theatre Street School,Elementary,INDEPENDENT,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUEENS,342700999728,New Dawn Elementary School,Elementary,INDEPENDENT,1,0,1,0,0,2,0,0,0,0,0,0,0,0,4,0,4,12
QUEENS,342700999833,Omega Psi Phi Fraternity School,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34
QUEENS,342800125960,Saint Nicholas Of Tolentine Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,41,31,32,18,28,33,34,32,0,0,0,0,0,0,35,0,37,321
QUEENS,342800125961,Our Lady Of The Angelus Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,27,16,16,20,15,18,12,21,0,0,0,0,0,0,25,0,27,197
QUEENS,342800125971,Our Lady Queen Of Martyrs Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,34,35,33,32,31,33,33,29,0,0,0,0,0,0,33,0,35,328
QUEENS,342800127163,Our Lady Of Mercy Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,20,19,20,26,29,22,29,32,0,0,0,0,0,0,18,0,72,287
QUEENS,342800225317,Tieferes Torah Institute,Senior High,JEWISH,0,0,0,0,0,0,0,0,7,14,11,11,0,0,0,0,0,43
QUEENS,342800225513,Bnos Malka Academy,Elementary,JEWISH,38,43,40,33,39,31,36,22,0,0,0,0,0,0,45,0,18,345
QUEENS,342800225720,Midrash L'Man Achai,Senior High,JEWISH,0,0,0,0,0,0,0,0,4,5,6,5,0,0,0,0,0,20
QUEENS,342800226480,Bais Yaakov Academy For Girls,Elementary,JEWISH,97,82,81,66,76,65,63,66,0,0,0,0,0,0,97,0,37,730
QUEENS,342800227222,Yeshiva Tifereth Moshe,Elementary,JEWISH,47,51,46,41,41,41,41,31,0,0,0,0,0,0,59,0,17,415
QUEENS,342800227503,Ezra Academy,Junior Senior School,JEWISH,0,0,0,0,0,0,5,16,18,22,28,25,0,0,0,0,0,114
QUEENS,342800228920,Yeshivat Ohr Haiim,Elementary,JEWISH,36,28,42,20,28,13,17,22,0,0,0,0,0,0,38,0,49,293
QUEENS,342800229507,Mesivta Yesodei Yeshurun,Senior High,JEWISH,0,0,0,0,0,0,0,0,42,39,44,37,0,0,0,0,0,162
QUEENS,342800229850,Yeshiva Sha'Arei Zion Ohel Bracha,Junior Senior School,JEWISH,53,50,51,49,48,52,37,38,18,11,0,0,0,0,52,0,23,482
QUEENS,342800229926,Jewish Institute Of Queens,K-12 School,JEWISH,32,27,23,41,31,47,34,29,39,23,20,14,0,0,43,0,60,463
QUEENS,342800315803,Our Saviour Lutheran School,Pre-K Only,LUTHERAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90
QUEENS,342800449789,Jamaica Sda-Busy Bee Learning Center,Elementary,SEVENTH-DAY ADVENTIST,7,5,7,6,5,6,4,6,0,0,0,0,0,0,8,0,8,62
QUEENS,342800625444,Al-Mamoor School,Elementary,ISLAMIC,24,23,23,16,12,13,11,19,13,0,0,0,0,0,23,0,14,191
QUEENS,342800626153,Rising Stars Islamic School,Elementary,ISLAMIC,18,9,17,0,0,0,0,0,0,0,0,0,0,0,18,0,15,77
QUEENS,342800629258,Al-Iman School,K-12 School,ISLAMIC,8,6,7,7,7,11,8,6,7,3,9,7,0,0,9,0,2,97
QUEENS,342800806166,Allen Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,12,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,40,72
QUEENS,342800996069,School For Language & Communication Development,K-12 School,INDEPENDENT,23,21,33,19,35,26,35,54,24,33,26,49,1,9,16,0,70,474
QUEENS,342800997775,Life-Skills School (The),Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,130
QUEENS,342800997832,Forest Hills Montessori School,Elementary,INDEPENDENT,13,10,12,8,6,7,0,0,0,0,0,0,0,0,28,0,67,151
QUEENS,342800998366,Rochdale Village Nursery School & Kindergarten,Pre-K Only,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,52
QUEENS,342800998861,Ideal Montessori School,Elementary,INDEPENDENT,15,14,19,15,13,16,8,13,0,0,0,0,0,0,19,0,24,156
QUEENS,342800999245,Sco Family Of Services/Theresa Paplin School,Senior High,INDEPENDENT,0,0,0,0,0,0,0,0,0,3,4,8,8,140,0,0,0,163
QUEENS,342800999761,Kew Forest School (The),K-12 School,INDEPENDENT,16,10,16,13,8,14,21,17,16,23,25,22,0,0,25,0,13,239
QUEENS,342900125916,Saint Clare Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,29,37,24,30,25,40,30,47,0,0,0,0,0,0,27,0,17,306
QUEENS,342900125933,Immaculate Conception Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,55,39,50,37,46,59,55,56,0,0,0,0,0,0,33,0,42,472
QUEENS,342900125934,Incarnation School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,24,37,21,33,27,33,34,29,0,0,0,0,0,0,24,0,63,325
QUEENS,342900125935,Ss Joachim & Anne School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,43,51,51,38,46,45,57,51,0,0,0,0,0,0,47,0,61,490
QUEENS,342900125944,Mary Louis Academy (The),Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,172,199,206,206,0,0,0,0,0,783
QUEENS,342900125956,Archbishop Molloy High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,378,374,408,372,0,0,0,0,0,1532
QUEENS,342900125967,Our Lady Of Lourdes Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,25,22,26,24,38,46,39,0,0,0,0,0,0,31,0,14,302
QUEENS,342900125993,Sacred Heart Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,33,22,20,22,24,29,32,29,0,0,0,0,0,0,33,0,22,266
QUEENS,342900226050,Yeshiva Rabbi Leib Kovner Tifereth Israel Inc,Elementary,JEWISH,15,9,13,10,14,9,13,9,0,0,0,0,0,0,14,0,0,106
QUEENS,342900226848,Yeshiva University High School For Girls,Senior High,JEWISH,0,0,0,0,0,0,0,0,77,80,76,52,0,0,0,0,0,285
QUEENS,342900305779,Christ Lutheran School,Elementary,LUTHERAN,3,9,1,3,1,4,3,4,0,0,0,0,0,0,1,0,0,29
QUEENS,342900435844,Linden Seventh-Day Adventist Elementary School,Elementary,SEVENTH-DAY ADVENTIST,21,25,25,20,21,17,18,19,0,0,0,0,0,0,34,0,0,200
QUEENS,342900527005,Saint Joseph'S Parish Day School,Elementary,EPISCOPAL,8,10,8,4,9,9,11,16,0,0,0,0,0,0,8,0,5,88
QUEENS,342900626081,Wellspring Elementary,Elementary,ISLAMIC,19,18,12,7,12,0,0,0,0,0,0,0,0,0,20,0,0,88
QUEENS,342900809188,Bethel Christian Learning Center,Junior Senior School,CHRISTIAN FUNDAMENTALIST,3,1,0,4,2,2,3,4,10,8,7,7,0,0,0,0,0,51
QUEENS,342900809750,Word Christian Academy,Elementary,CHRISTIAN FUNDAMENTALIST,0,1,4,6,3,6,8,5,0,0,0,0,0,0,6,0,0,39
QUEENS,342900809825,True Deliverance Christian School,Elementary,CHRISTIAN FUNDAMENTALIST,9,6,9,5,4,4,8,7,0,0,0,0,0,0,6,0,17,75
QUEENS,342900995708,Rosedale Child Development Center,Elementary,INDEPENDENT,34,68,36,59,34,23,28,41,0,0,0,0,0,0,65,0,76,464
QUEENS,342900995990,Cambria School Of Excellence,Middle School,INDEPENDENT,0,0,0,0,0,19,11,13,0,0,0,0,0,0,0,0,0,43
QUEENS,342900996046,Nurturing Center (The),Elementary,INDEPENDENT,7,4,7,0,1,0,0,0,0,0,0,0,0,0,8,1,54,82
QUEENS,342900996085,Mona Prep Day Care Inc,Elementary,INDEPENDENT,28,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,67,116
QUEENS,342900997801,United Cerebral Palsy Of Queens County,Special School,INDEPENDENT,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,63,85
QUEENS,342900999022,Cambria Center For The Gifted Child,Elementary,INDEPENDENT,29,31,27,34,22,0,0,0,0,0,0,0,0,0,24,0,89,256
QUEENS,342900999633,Stepping Stone Of Southeastern Queens,Elementary,INDEPENDENT,13,13,8,0,0,0,0,0,0,0,0,0,0,0,25,0,58,117
QUEENS,342900999695,Elishama Children'S Prep School,Elementary,INDEPENDENT,15,15,0,0,0,0,0,0,0,0,0,0,0,0,23,0,18,71
QUEENS,343000125923,Saint Francis Of Assisi School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,24,23,24,16,21,25,26,24,0,0,0,0,0,0,36,0,54,273
QUEENS,343000125932,Immaculate Conception School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,17,20,22,21,15,33,19,28,0,0,0,0,0,0,32,0,29,236
QUEENS,343000125936,Saint Joan Of Arc School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,50,47,45,41,34,52,54,41,0,0,0,0,0,0,46,0,48,458
QUEENS,343000125938,Saint Joseph Catholic Academy,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,25,31,22,35,27,46,45,39,0,0,0,0,0,0,35,0,72,377
QUEENS,343000125951,Saint John'S Preparatory School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,172,166,168,175,0,0,0,0,0,681
QUEENS,343000125953,Monsignor Mcclancy Memorial High School,Senior High,ROMAN CATHOLIC - BROOKLYN DIOCESE,0,0,0,0,0,0,0,0,178,157,192,83,0,0,0,0,0,610
QUEENS,343000125958,Most Precious Blood School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,18,25,18,19,28,12,16,22,0,0,0,0,0,0,32,0,95,285
QUEENS,343000125964,Our Lady Of Fatima School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,61,57,51,63,51,60,50,53,0,0,0,0,0,0,72,0,91,609
QUEENS,343000125994,Saint Sebastian School,Elementary,ROMAN CATHOLIC - BROOKLYN DIOCESE,37,39,39,43,35,28,61,61,0,0,0,0,0,0,55,0,43,441
QUEENS,343000315808,Queens Lutheran School,Elementary,LUTHERAN,15,10,12,6,4,4,1,0,0,0,0,0,0,0,16,0,0,68
QUEENS,343000445841,Greater New York Academy,Senior High,SEVENTH-DAY ADVENTIST,0,0,0,0,0,0,0,0,31,34,47,38,0,0,0,0,0,150
QUEENS,343000628869,Sister Clara Muhammed School,Elementary,ISLAMIC,0,0,0,0,2,0,2,4,2,0,0,0,0,0,0,0,0,10
QUEENS,343000629742,Ideal Islamic School,Elementary,ISLAMIC,2,6,5,1,3,2,0,0,0,0,0,0,0,0,4,0,3,26
QUEENS,343000629997,El-Ber Islamic School,Elementary,ISLAMIC,10,10,9,5,8,0,0,0,0,0,0,0,0,0,11,0,21,74
QUEENS,343000717004,Saint Demetrios Greek American School,K-12 School,GREEK ORTHODOX,61,41,39,39,37,20,28,24,24,26,32,41,0,0,51,0,73,536
QUEENS,343000808995,Evangel Christian School,K-12 School,CHRISTIAN FUNDAMENTALIST,17,27,15,24,18,24,33,33,46,56,70,64,0,0,21,0,35,483
QUEENS,343000995988,Toobaa Academy,Elementary,INDEPENDENT,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,5
QUEENS,343000996786,Lexington School For The Deaf,K-12 School,INDEPENDENT,20,16,11,2,11,6,21,18,15,19,36,36,0,33,15,0,22,281
QUEENS,343000996984,Garden School,K-12 School,INDEPENDENT,13,13,17,18,17,17,11,24,24,27,17,20,0,0,14,0,11,243
QUEENS,343000999571,Learning Tree Multi-Cultural School (The),Elementary,INDEPENDENT,5,8,9,11,5,10,6,8,0,0,0,0,0,0,0,0,0,62
